DateTime,Close,Volume_(BTC),Weighted_Price,neg_pol,neu_pol,pos_pol,compound,dt,Tweet_vol
2018-08-30 11:00:00+00:00,6948.19,2.2948268725,6949.0278187178565,0.05242857142857143,0.8402857142857142,0.10742857142857143,0.14295714285714287,2018-08-30 11:31:22.500000+00:00,18.0
2018-08-30 12:00:00+00:00,6946.06,2.40329780483871,6948.538021862904,0.08342857142857142,0.809,0.10771428571428572,0.018928571428571423,2018-08-30 12:28:32.903225856+00:00,47.0
2018-08-30 13:00:00+00:00,6963.3,3.8499316043548384,6963.365360091936,0.0348,0.8632,0.10200000000000001,0.34270000000000006,2018-08-30 13:28:30.967741696+00:00,45.0
2018-08-30 14:00:00+00:00,6900.0,9.401061237301588,6931.412042796826,0.03491666666666667,0.81975,0.14533333333333334,0.3532,2018-08-30 14:28:45.714285824+00:00,47.0
2018-08-30 15:00:00+00:00,6929.54,6.8494898234375,6911.6416621234375,0.06,0.8146428571428572,0.12542857142857144,0.19235000000000002,2018-08-30 15:27:30.937500160+00:00,48.0
2018-08-30 16:00:00+00:00,6906.62,5.18644413123077,6921.961967083077,0.05592307692307692,0.8366923076923076,0.10738461538461538,0.15965384615384615,2018-08-30 16:27:13.846153984+00:00,49.0
2018-08-30 17:00:00+00:00,6950.41,11.053584375081966,6967.697195121313,0.0158,0.8649000000000001,0.1193,0.23483,2018-08-30 17:28:02.950819584+00:00,47.0
2018-08-30 18:00:00+00:00,6989.4,3.0707378745762717,6972.53994048983,0.022333333333333334,0.802888888888889,0.17466666666666666,0.30815555555555557,2018-08-30 18:29:37.627118592+00:00,42.0
2018-08-30 19:00:00+00:00,7043.84,7.2063699088059705,7011.844056343283,0.033850000000000005,0.8023,0.1639,0.268025,2018-08-30 19:28:36.716417792+00:00,53.0
2018-08-30 20:00:00+00:00,7039.9,12.76174791587302,7051.436342779364,0.038454545454545457,0.8074545454545454,0.15409090909090908,0.3094272727272727,2018-08-30 20:28:05.714285824+00:00,46.0
