lag,batch_size,neurons,layers,split,accuracy,f1-0,f1-1,f1-2,f1-3,f1-4,f1-5,f1-6,f1-7,f1-8,f1-9,diff_acc,max_acc,mean_acc,min_acc,f1-total
3,50,64,3,0.85,,0,0,0,0.044444444,0.473194531,0.514484248,0.166666667,0,0,0,0.117647059,0.514705882,0.464705882,0.397058824,1.19878989
7,5,32,2,0.85,,0,0,0,0,0.528707474,0.598070339,0.066666667,0,0,0,0.134328358,0.597014925,0.528358209,0.462686567,1.19344448
3,50,256,2,0.85,,0,0,0,0,0.489777952,0.533782681,0.157142857,0,0,0,0.088235294,0.544117647,0.482352941,0.455882353,1.18070349
7,20,128,3,0.85,,0,0,0,0.05,0.515491194,0.609158818,0,0,0,0,0.089552239,0.552238806,0.52238806,0.462686567,1.174650012
3,50,128,1,0.85,,0,0,0,0,0.481122025,0.515855556,0.166666667,0,0,0,0.147058824,0.544117647,0.473529412,0.397058824,1.163644248
3,20,32,1,0.85,,0,0,0,0,0.391924116,0.550811419,0.213333333,0,0,0,0.205882353,0.588235294,0.464705882,0.382352941,1.156068868
3,80,64,3,0.85,,0,0,0,0.044444444,0.427189942,0.579762629,0.1,0,0,0,0.176470588,0.558823529,0.476470588,0.382352941,1.151397016
3,80,64,2,0.85,,0,0,0,0.05,0.415505414,0.569149264,0.1,0,0,0,0.205882353,0.573529412,0.473529412,0.367647059,1.134654678
1,20,256,3,0.85,,0,0,0.133333333,0.13,0.249117653,0.542001537,0.08,0,0,0,0.088235294,0.455882353,0.411764706,0.367647059,1.134452523
7,50,256,3,0.85,,0,0,0,0.05,0.480889368,0.597797294,0,0,0,0,0.104477612,0.552238806,0.501492537,0.447761194,1.128686662
3,50,256,3,0.85,,0,0,0,0,0.51249457,0.534525129,0.08,0,0,0,0.161764706,0.573529412,0.488235294,0.411764706,1.127019699
7,20,256,3,0.85,,0,0,0,0.057142857,0.49036276,0.577141875,0,0,0,0,0.149253731,0.567164179,0.495522388,0.417910448,1.124647492
1,50,128,2,0.85,,0,0,0.133333333,0.057142857,0.292435477,0.555008507,0.08,0,0,0,0.132352941,0.514705882,0.432352941,0.382352941,1.117920175
7,5,64,3,0.85,,0,0,0,0.05,0.488395062,0.577016159,0,0,0,0,0.149253731,0.597014925,0.507462687,0.447761194,1.115411221
1,50,256,2,0.85,,0,0,0.133333333,0.044444444,0.308100233,0.548725335,0.08,0,0,0,0.088235294,0.470588235,0.435294118,0.382352941,1.114603346
3,80,128,3,0.85,,0,0,0,0,0.477887906,0.555662313,0.08,0,0,0,0.176470588,0.573529412,0.479411765,0.397058824,1.113550219
7,5,256,3,0.85,,0,0,0,0.044444444,0.424527385,0.591254369,0.033333333,0,0,0,0.134328358,0.537313433,0.486567164,0.402985075,1.093559531
7,20,256,2,0.85,,0,0,0,0,0.509730968,0.577213316,0,0,0,0,0.149253731,0.552238806,0.501492537,0.402985075,1.086944284
1,80,256,2,0.85,,0,0,0.133333333,0.08,0.265756146,0.526399552,0.08,0,0,0,0.102941176,0.441176471,0.402941176,0.338235294,1.085489031
7,5,128,3,0.85,,0,0,0,0.05,0.461479988,0.568118533,0,0,0,0,0.089552239,0.552238806,0.498507463,0.462686567,1.079598521
7,80,256,3,0.85,,0,0,0,0.044444444,0.433528343,0.596764097,0,0,0,0,0.089552239,0.52238806,0.495522388,0.432835821,1.074736884
1,50,128,3,0.85,,0,0,0.133333333,0,0.299580187,0.55803881,0.08,0,0,0,0.117647059,0.5,0.435294118,0.382352941,1.07095233
7,20,128,2,0.85,,0,0,0,0,0.4840348,0.585166718,0,0,0,0,0.119402985,0.552238806,0.498507463,0.432835821,1.069201518
3,50,32,1,0.85,,0,0,0,0,0.407119553,0.477288052,0.18,0,0,0,0.147058824,0.529411765,0.444117647,0.382352941,1.064407605
3,50,16,1,0.85,,0,0,0,0,0.387922121,0.462359136,0.213333333,0,0,0,0.132352941,0.5,0.432352941,0.367647059,1.06361459
7,80,128,3,0.85,,0,0,0,0,0.483943821,0.573919065,0,0,0,0,0.089552239,0.537313433,0.492537313,0.447761194,1.057862886
3,80,32,1,0.85,,0,0,0,0,0.369093171,0.579251775,0.1,0,0,0,0.264705882,0.617647059,0.467647059,0.352941176,1.048344947
7,50,64,3,0.85,,0,0,0,0.044444444,0.436221792,0.565169283,0,0,0,0,0.074626866,0.52238806,0.48358209,0.447761194,1.04583552
3,50,32,3,0.85,,0,0,0,0,0.361667232,0.470116561,0.213333333,0,0,0,0.102941176,0.470588235,0.426470588,0.367647059,1.045117126
7,20,32,3,0.85,,0,0,0,0,0.426955782,0.617885965,0,0,0,0,0.119402985,0.552238806,0.51641791,0.432835821,1.044841747
3,5,32,2,0.85,,0,0,0,0,0.382826388,0.56017316,0.1,0,0,0,0.205882353,0.573529412,0.458823529,0.367647059,1.042999549
7,5,64,1,0.85,,0,0,0,0,0.447499896,0.594367765,0,0,0,0,0.074626866,0.537313433,0.495522388,0.462686567,1.041867661
3,50,32,2,0.85,,0,0,0,0,0.364970951,0.456213316,0.213333333,0,0,0,0.117647059,0.485294118,0.420588235,0.367647059,1.0345176
3,50,64,1,0.85,,0,0,0,0,0.385201084,0.481226165,0.166666667,0,0,0,0.191176471,0.558823529,0.438235294,0.367647059,1.033093915
7,5,128,2,0.85,,0,0,0,0,0.448834265,0.581030933,0,0,0,0,0.149253731,0.582089552,0.492537313,0.432835821,1.029865198
1,20,128,3,0.85,,0,0,0,0.13,0.290723906,0.526772358,0.08,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,1.027496264
7,20,256,1,0.85,,0,0,0,0,0.426434415,0.598375398,0,0,0,0,0.164179104,0.552238806,0.492537313,0.388059701,1.024809813
1,20,64,1,0.85,,0,0,0.133333333,0,0.262797203,0.546186931,0.08,0,0,0,0.088235294,0.470588235,0.423529412,0.382352941,1.022317467
3,5,32,1,0.85,,0,0,0,0,0.348655416,0.572921156,0.1,0,0,0,0.235294118,0.602941176,0.455882353,0.367647059,1.021576572
1,20,128,1,0.85,,0,0,0.133333333,0,0.267232188,0.540774413,0.08,0,0,0,0.088235294,0.470588235,0.420588235,0.382352941,1.021339934
7,5,128,1,0.85,,0,0,0,0,0.450682384,0.569116373,0,0,0,0,0.059701493,0.52238806,0.492537313,0.462686567,1.019798757
7,5,64,2,0.85,,0,0,0,0,0.466969541,0.552789154,0,0,0,0,0.104477612,0.537313433,0.486567164,0.432835821,1.019758694
14,20,128,3,0.85,,0,0,0,0.04,0.387088074,0.512446311,0.08,0,0,0,0.106060606,0.484848485,0.43030303,0.378787879,1.019534385
3,5,16,1,0.85,,0,0,0,0,0.338366165,0.580186759,0.1,0,0,0,0.191176471,0.558823529,0.455882353,0.367647059,1.018552924
14,80,64,3,0.85,,0,0,0,0.04,0.507352181,0.46514231,0,0,0,0,0.106060606,0.515151515,0.466666667,0.409090909,1.012494491
7,50,32,3,0.85,,0,0,0,0,0.327630187,0.549897504,0,0.133333333,0,0,0.149253731,0.537313433,0.453731343,0.388059701,1.010861024
1,20,256,1,0.85,,0,0,0.133333333,0,0.263698826,0.531993422,0.08,0,0,0,0.058823529,0.441176471,0.411764706,0.382352941,1.009025581
7,5,32,1,0.85,,0,0,0,0,0.421746032,0.584783464,0,0,0,0,0.104477612,0.552238806,0.486567164,0.447761194,1.006529495
1,20,128,2,0.85,,0,0,0.133333333,0,0.261528395,0.530417172,0.08,0,0,0,0.058823529,0.441176471,0.411764706,0.382352941,1.0052789
7,50,128,3,0.85,,0,0,0,0,0.436385021,0.56179218,0,0,0,0,0.074626866,0.507462687,0.468656716,0.432835821,0.998177202
7,5,16,3,0.85,,0,0,0,0,0.352,0.645853479,0,0,0,0,0.134328358,0.567164179,0.51641791,0.432835821,0.997853479
1,50,256,3,0.85,,0,0,0,0.05,0.325743325,0.541876925,0.08,0,0,0,0.088235294,0.470588235,0.429411765,0.382352941,0.99762025
7,20,64,2,0.85,,0,0,0,0,0.408238937,0.587775375,0,0,0,0,0.149253731,0.537313433,0.48358209,0.388059701,0.996014312
3,20,32,3,0.85,,0,0,0,0,0.366717061,0.547225426,0.08,0,0,0,0.191176471,0.544117647,0.45,0.352941176,0.993942486
1,20,256,2,0.85,,0,0,0,0.13,0.247850237,0.535027087,0.08,0,0,0,0.073529412,0.455882353,0.405882353,0.382352941,0.992877324
14,5,128,3,0.85,,0,0,0,0,0.407757834,0.525252525,0.057142857,0,0,0,0.121212121,0.515151515,0.439393939,0.393939394,0.990153217
1,80,128,3,0.85,,0,0,0.133333333,0,0.237112626,0.537428553,0.08,0,0,0,0.073529412,0.441176471,0.405882353,0.367647059,0.987874512
7,50,256,2,0.85,,0,0,0,0,0.416650201,0.570512231,0,0,0,0,0.119402985,0.537313433,0.47761194,0.417910448,0.987162433
1,20,64,2,0.85,,0,0,0.133333333,0,0.242363981,0.531459478,0.08,0,0,0,0.073529412,0.441176471,0.405882353,0.367647059,0.987156792
14,5,256,2,0.85,,0,0,0,0,0.365712627,0.539270043,0.08,0,0,0,0.060606061,0.439393939,0.427272727,0.378787879,0.98498267
1,20,64,3,0.85,,0,0,0.133333333,0,0.241398812,0.529313421,0.08,0,0,0,0.058823529,0.441176471,0.402941176,0.382352941,0.984045566
1,80,128,2,0.85,,0,0,0.133333333,0,0.253785453,0.515247894,0.08,0,0,0,0.088235294,0.441176471,0.391176471,0.352941176,0.98236668
3,20,16,2,0.85,,0,0,0,0,0.334109056,0.574143537,0.066666667,0,0,0,0.205882353,0.573529412,0.458823529,0.367647059,0.97491926
14,5,256,3,0.85,,0,0,0,0.05,0.364600503,0.502561456,0.057142857,0,0,0,0.121212121,0.46969697,0.403030303,0.348484848,0.974304816
7,5,256,1,0.85,,0,0,0,0,0.414334775,0.558791426,0,0,0,0,0.119402985,0.52238806,0.480597015,0.402985075,0.973126201
14,80,128,3,0.85,,0,0,0,0.04,0.446268811,0.48459459,0,0,0,0,0.166666667,0.515151515,0.436363636,0.348484848,0.9708634
1,50,128,1,0.85,,0,0,0.133333333,0,0.285729164,0.549566106,0,0,0,0,0.117647059,0.5,0.429411765,0.382352941,0.968628603
14,50,64,3,0.85,,0,0,0,0.036363636,0.445019554,0.482803372,0,0,0,0,0.151515152,0.515151515,0.445454545,0.363636364,0.964186562
3,20,32,2,0.85,,0,0,0,0,0.347722441,0.533211639,0.08,0,0,0,0.191176471,0.558823529,0.438235294,0.367647059,0.96093408
1,80,256,3,0.85,,0,0,0,0.08,0.2620667,0.535363713,0.08,0,0,0,0.117647059,0.485294118,0.405882353,0.367647059,0.957430413
14,20,64,3,0.85,,0,0,0,0.036363636,0.437717055,0.483143243,0,0,0,0,0.196969697,0.53030303,0.442424242,0.333333333,0.957223934
7,80,256,2,0.85,,0,0,0,0,0.361920771,0.595009856,0,0,0,0,0.134328358,0.552238806,0.47761194,0.417910448,0.956930627
3,80,32,3,0.85,,0,0,0,0,0.291706046,0.564960727,0.1,0,0,0,0.25,0.573529412,0.441176471,0.323529412,0.956666773
7,20,32,2,0.85,,0,0,0,0,0.34200542,0.613501971,0,0,0,0,0.089552239,0.52238806,0.492537313,0.432835821,0.955507391
3,50,16,3,0.85,,0,0,0,0,0.366364993,0.455310731,0.133333333,0,0,0,0.117647059,0.485294118,0.417647059,0.367647059,0.955009057
7,80,32,3,0.85,,0,0,0,0,0.347893048,0.606817602,0,0,0,0,0.149253731,0.552238806,0.492537313,0.402985075,0.95471065
3,50,16,2,0.85,,0,0,0,0,0.372253096,0.382187246,0.2,0,0,0,0.176470588,0.544117647,0.417647059,0.367647059,0.954440342
14,50,128,3,0.85,,0,0,0,0.04,0.432417253,0.479746131,0,0,0,0,0.121212121,0.5,0.427272727,0.378787879,0.952163384
3,5,32,3,0.85,,0,0,0,0,0.275639754,0.572914992,0.1,0,0,0,0.220588235,0.573529412,0.441176471,0.352941176,0.948554746
1,80,128,1,0.85,,0,0,0.133333333,0,0.209313725,0.523581744,0.08,0,0,0,0.102941176,0.455882353,0.388235294,0.352941176,0.946228803
7,80,64,3,0.85,,0,0,0,0,0.36342412,0.5823599,0,0,0,0,0.089552239,0.507462687,0.471641791,0.417910448,0.945784019
14,20,32,3,0.85,,0,0,0,0.093506494,0.321690586,0.527618652,0,0,0,0,0.181818182,0.545454545,0.433333333,0.363636364,0.942815732
7,80,128,1,0.85,,0,0,0,0,0.341407288,0.600070641,0,0,0,0,0.119402985,0.537313433,0.474626866,0.417910448,0.941477929
3,20,16,1,0.85,,0,0,0,0,0.378281572,0.56308576,0,0,0,0,0.132352941,0.529411765,0.458823529,0.397058824,0.941367332
14,20,256,3,0.85,,0,0,0,0.088888889,0.317748213,0.532463119,0,0,0,0,0.227272727,0.545454545,0.421212121,0.318181818,0.93910022
14,50,256,3,0.85,,0,0,0,0.072727273,0.340137061,0.525249838,0,0,0,0,0.212121212,0.545454545,0.427272727,0.333333333,0.938114172
7,50,128,2,0.85,,0,0,0,0,0.373166633,0.561382415,0,0,0,0,0.119402985,0.507462687,0.456716418,0.388059701,0.934549048
1,5,128,3,0.85,,0,0,0.133333333,0,0.174591195,0.544652019,0.08,0,0,0,0.132352941,0.470588235,0.4,0.338235294,0.932576547
7,5,256,2,0.85,,0,0,0,0.05,0.325746753,0.555577599,0,0,0,0,0.074626866,0.492537313,0.450746269,0.417910448,0.931324353
7,50,16,1,0.85,,0,0,0,0,0.274693423,0.555902745,0,0.1,0,0,0.119402985,0.507462687,0.444776119,0.388059701,0.930596168
3,20,16,3,0.85,,0,0,0,0,0.297010582,0.566391688,0.066666667,0,0,0,0.176470588,0.544117647,0.444117647,0.367647059,0.930068937
7,80,256,1,0.85,,0,0,0,0,0.339834392,0.589385615,0,0,0,0,0.149253731,0.537313433,0.468656716,0.388059701,0.929220006
7,20,128,1,0.85,,0,0,0,0,0.342676553,0.581090581,0,0,0,0,0.089552239,0.492537313,0.459701493,0.402985075,0.923767134
14,50,256,2,0.85,,0,0,0,0.072727273,0.308835599,0.54085801,0,0,0,0,0.151515152,0.5,0.424242424,0.348484848,0.922420881
7,5,16,1,0.85,,0,0,0,0,0.344294408,0.576003836,0,0,0,0,0.104477612,0.52238806,0.465671642,0.417910448,0.920298244
1,80,256,1,0.85,,0,0,0.133333333,0,0.19697484,0.506768752,0.08,0,0,0,0.073529412,0.411764706,0.376470588,0.338235294,0.917076925
3,80,32,2,0.85,,0,0,0,0,0.335696246,0.580305166,0,0,0,0,0.205882353,0.558823529,0.455882353,0.352941176,0.916001412
7,80,128,2,0.85,,0,0,0,0,0.320577029,0.594375639,0,0,0,0,0.104477612,0.52238806,0.471641791,0.417910448,0.914952668
7,50,64,2,0.85,,0,0,0,0,0.281891723,0.551134881,0,0.08,0,0,0.104477612,0.492537313,0.441791045,0.388059701,0.913026604
1,5,256,1,0.85,,0,0,0,0.08,0.224306247,0.526046023,0.08,0,0,0,0.073529412,0.441176471,0.394117647,0.367647059,0.91035227
1,5,64,2,0.85,,0,0,0,0.08,0.227962778,0.52121422,0.08,0,0,0,0.088235294,0.441176471,0.391176471,0.352941176,0.909176998
7,20,64,1,0.85,,0,0,0,0,0.310491473,0.597609937,0,0,0,0,0.179104478,0.552238806,0.468656716,0.373134328,0.90810141
7,80,32,2,0.85,,0,0,0,0,0.307536186,0.600477961,0,0,0,0,0.134328358,0.52238806,0.474626866,0.388059701,0.908014147
7,20,16,3,0.85,,0,0,0,0,0.285243108,0.620312783,0,0,0,0,0.074626866,0.507462687,0.48358209,0.432835821,0.905555891
14,80,256,3,0.85,,0,0,0,0.04,0.35522814,0.50743524,0,0,0,0,0.166666667,0.515151515,0.421212121,0.348484848,0.90266338
14,5,32,3,0.85,,0,0,0,0.036363636,0.348676428,0.517150559,0,0,0,0,0.121212121,0.484848485,0.433333333,0.363636364,0.902190623
1,5,32,3,0.85,,0,0,0,0.08,0.209387387,0.531481567,0.08,0,0,0,0.102941176,0.441176471,0.397058824,0.338235294,0.900868955
1,5,256,2,0.85,,0,0,0,0.08,0.158581472,0.582199752,0.08,0,0,0,0.073529412,0.470588235,0.423529412,0.397058824,0.900781225
1,5,64,3,0.85,,0,0,0,0.08,0.19540404,0.543503378,0.08,0,0,0,0.058823529,0.441176471,0.4,0.382352941,0.898907418
1,5,256,3,0.85,,0,0,0.133333333,0,0.137792672,0.547039995,0.08,0,0,0,0.117647059,0.470588235,0.397058824,0.352941176,0.898166001
1,5,128,1,0.85,,0,0,0,0.08,0.213150836,0.521630148,0.08,0,0,0,0.073529412,0.441176471,0.388235294,0.367647059,0.894780984
7,80,64,2,0.85,,0,0,0,0,0.303258791,0.588886184,0,0,0,0,0.164179104,0.537313433,0.459701493,0.373134328,0.892144974
7,80,64,1,0.85,,0,0,0,0,0.301689016,0.587213286,0,0,0,0,0.104477612,0.507462687,0.456716418,0.402985075,0.888902302
7,20,32,1,0.85,,0,0,0,0,0.28939218,0.593266257,0,0,0,0,0.119402985,0.507462687,0.465671642,0.388059701,0.882658437
7,50,32,2,0.85,,0,0,0,0,0.236372489,0.565195887,0,0.08,0,0,0.074626866,0.47761194,0.435820896,0.402985075,0.881568376
14,5,64,3,0.85,,0,0,0,0,0.366599116,0.514908745,0,0,0,0,0.212121212,0.560606061,0.427272727,0.348484848,0.881507861
14,5,256,1,0.85,,0,0,0,0,0.335656414,0.542799046,0,0,0,0,0.196969697,0.560606061,0.433333333,0.363636364,0.87845546
3,80,16,1,0.85,,0,0,0,0,0.30205074,0.574261225,0,0,0,0,0.147058824,0.514705882,0.447058824,0.367647059,0.876311965
1,5,64,1,0.85,,0,0,0.133333333,0,0.199172459,0.540153444,0,0,0,0,0.073529412,0.441176471,0.394117647,0.367647059,0.872659237
7,50,256,1,0.85,,0,0,0,0,0.306111111,0.565165301,0,0,0,0,0.134328358,0.507462687,0.447761194,0.373134328,0.871276412
1,5,32,1,0.85,,0,0,0.133333333,0,0.198759772,0.536975968,0,0,0,0,0.088235294,0.455882353,0.394117647,0.367647059,0.869069073
7,5,16,2,0.85,,0,0,0,0,0.281148085,0.586864436,0,0,0,0,0.134328358,0.537313433,0.468656716,0.402985075,0.868012521
14,50,128,1,0.85,,0,0,0,0.044444444,0.273753367,0.548902016,0,0,0,0,0.181818182,0.515151515,0.427272727,0.333333333,0.867099828
1,5,128,2,0.85,,0,0,0,0.066666667,0.177862348,0.541688312,0.08,0,0,0,0.117647059,0.455882353,0.397058824,0.338235294,0.866217327
7,50,128,1,0.85,,0,0,0,0,0.292178345,0.573200807,0,0,0,0,0.074626866,0.507462687,0.450746269,0.432835821,0.865379152
1,50,64,1,0.85,,0,0,0,0,0.289632396,0.566089475,0,0,0,0,0.117647059,0.5,0.438235294,0.382352941,0.85572187
7,80,32,1,0.85,,0,0,0,0,0.276519363,0.576617806,0,0,0,0,0.119402985,0.492537313,0.447761194,0.373134328,0.853137169
14,80,256,2,0.85,,0,0,0,0.04,0.277243244,0.535847714,0,0,0,0,0.136363636,0.484848485,0.412121212,0.348484848,0.853090958
7,50,16,2,0.85,,0,0,0,0,0.147099567,0.568933679,0,0.133333333,0,0,0.089552239,0.47761194,0.43880597,0.388059701,0.849366579
1,50,256,1,0.85,,0,0,0,0,0.301276026,0.547815692,0,0,0,0,0.132352941,0.514705882,0.426470588,0.382352941,0.849091718
1,20,32,2,0.85,,0,0,0,0,0.205887135,0.562300219,0.08,0,0,0,0.058823529,0.441176471,0.420588235,0.382352941,0.848187354
14,80,128,1,0.85,,0,0,0,0.044444444,0.243357887,0.553226292,0,0,0,0,0.151515152,0.5,0.424242424,0.348484848,0.841028623
14,20,128,1,0.85,,0,0,0,0.044444444,0.24835867,0.547863729,0,0,0,0,0.196969697,0.515151515,0.421212121,0.318181818,0.840666843
1,50,64,2,0.85,,0,0,0,0,0.275969181,0.564536539,0,0,0,0,0.102941176,0.485294118,0.432352941,0.382352941,0.84050572
7,50,32,1,0.85,,0,0,0,0,0.258555477,0.579331206,0,0,0,0,0.089552239,0.507462687,0.450746269,0.417910448,0.837886683
14,80,256,1,0.85,,0,0,0,0.04,0.234843689,0.561324298,0,0,0,0,0.212121212,0.545454545,0.427272727,0.333333333,0.836167986
14,5,32,1,0.85,,0,0,0,0.036363636,0.246067645,0.5524329,0,0,0,0,0.287878788,0.621212121,0.43030303,0.333333333,0.834864182
14,50,256,1,0.85,,0,0,0,0.04,0.251077437,0.543673886,0,0,0,0,0.242424242,0.545454545,0.418181818,0.303030303,0.834751323
14,5,128,2,0.85,,0,0,0,0,0.320935114,0.513344999,0,0,0,0,0.075757576,0.439393939,0.406060606,0.363636364,0.834280113
14,5,64,1,0.85,,0,0,0,0.04,0.249042873,0.544286717,0,0,0,0,0.196969697,0.53030303,0.415151515,0.333333333,0.83332959
14,20,256,2,0.85,,0,0,0,0.04,0.253751044,0.533468107,0,0,0,0,0.196969697,0.5,0.4,0.303030303,0.827219151
7,80,16,3,0.85,,0,0,0,0,0.202421626,0.624337294,0,0,0,0,0.089552239,0.507462687,0.462686567,0.417910448,0.82675892
14,80,64,1,0.85,,0,0,0,0.04,0.190416951,0.586129572,0,0,0,0,0.151515152,0.515151515,0.439393939,0.363636364,0.816546523
7,50,64,1,0.85,,0,0,0,0,0.240236134,0.573816562,0,0,0,0,0.074626866,0.492537313,0.441791045,0.417910448,0.814052696
14,5,128,1,0.85,,0,0,0,0,0.271728101,0.541119505,0,0,0,0,0.287878788,0.590909091,0.418181818,0.303030303,0.812847606
14,20,32,1,0.85,,0,0,0,0.036363636,0.222070612,0.551715525,0,0,0,0,0.196969697,0.5,0.415151515,0.303030303,0.810149774
14,20,256,1,0.85,,0,0,0,0.04,0.219803296,0.54772602,0,0,0,0,0.212121212,0.515151515,0.412121212,0.303030303,0.807529317
14,20,64,1,0.85,,0,0,0,0.04,0.204850229,0.562628536,0,0,0,0,0.181818182,0.5,0.421212121,0.318181818,0.807478765
1,5,32,2,0.85,,0,0,0,0,0.160512821,0.566521025,0.08,0,0,0,0.117647059,0.485294118,0.414705882,0.367647059,0.807033845
14,50,32,3,0.85,,0,0,0,0.033333333,0.258691327,0.514155086,0,0,0,0,0.227272727,0.545454545,0.412121212,0.318181818,0.806179747
7,20,16,1,0.85,,0,0,0,0,0.211396544,0.593687266,0,0,0,0,0.104477612,0.52238806,0.450746269,0.417910448,0.80508381
14,50,32,1,0.85,,0,0,0,0,0.237177343,0.564950523,0,0,0,0,0.242424242,0.545454545,0.433333333,0.303030303,0.802127866
14,80,32,3,0.85,,0,0,0,0,0.280841239,0.516973624,0,0,0,0,0.181818182,0.5,0.418181818,0.318181818,0.797814863
14,80,64,2,0.85,,0,0,0,0.04,0.185991001,0.571433566,0,0,0,0,0.121212121,0.484848485,0.43030303,0.363636364,0.797424568
1,5,16,1,0.85,,0,0,0.133333333,0,0.091956306,0.570789577,0,0,0,0,0.073529412,0.455882353,0.411764706,0.382352941,0.796079216
7,80,16,1,0.85,,0,0,0,0,0.215892119,0.579428439,0,0,0,0,0.104477612,0.507462687,0.441791045,0.402985075,0.795320557
