lag,batch_size,neurons,layers,split,accuracy,f1-0,f1-1,f1-2,f1-3,f1-4,f1-5,f1-6,f1-7,f1-8,f1-9,diff_acc,max_acc,mean_acc,min_acc,f1-total
14,50,128,3,0.85,,0,0,0,0.066666667,0.378815642,0.531975786,0,0,0,0,0.106060606,0.5,0.442424242,0.393939394,0.977458094
7,80,256,2,0.85,,0,0,0,0,0.436516718,0.539136011,0,0,0,0,0.134328358,0.537313433,0.462686567,0.402985075,0.975652729
7,20,256,3,0.85,,0,0,0,0,0.333781301,0.540877957,0.1,0,0,0,0.164179104,0.552238806,0.43880597,0.388059701,0.974659257
14,20,256,3,0.85,,0,0,0,0.133333333,0.324933275,0.515666818,0,0,0,0,0.136363636,0.5,0.424242424,0.363636364,0.973933427
14,50,64,2,0.85,,0,0,0,0,0.416010101,0.554483295,0,0,0,0,0.090909091,0.515151515,0.466666667,0.424242424,0.970493396
14,50,128,2,0.85,,0,0,0,0,0.461778975,0.506370792,0,0,0,0,0.090909091,0.484848485,0.451515152,0.393939394,0.968149767
7,5,64,2,0.85,,0,0,0,0,0.402082938,0.462005687,0.1,0,0,0,0.164179104,0.507462687,0.414925373,0.343283582,0.964088625
14,50,32,2,0.85,,0,0,0,0.08,0.325690236,0.557345701,0,0,0,0,0.136363636,0.515151515,0.454545455,0.378787879,0.963035937
14,80,128,1,0.85,,0,0,0,0,0.384650532,0.577560716,0,0,0,0,0.060606061,0.5,0.481818182,0.439393939,0.962211248
14,20,64,2,0.85,,0,0,0,0,0.413671043,0.54770545,0,0,0,0,0.121212121,0.5,0.466666667,0.378787879,0.961376493
14,5,64,2,0.85,,0,0,0,0,0.365318688,0.589656525,0,0,0,0,0.060606061,0.5,0.481818182,0.439393939,0.954975213
7,20,64,3,0.85,,0,0,0,0,0.357635438,0.496378673,0.1,0,0,0,0.119402985,0.507462687,0.435820896,0.388059701,0.95401411
7,20,32,2,0.85,,0,0,0,0,0.333161449,0.520587074,0.1,0,0,0,0.074626866,0.47761194,0.426865672,0.402985075,0.953748523
3,80,256,2,0.85,,0,0,0,0.133333333,0.268760684,0.551213529,0,0,0,0,0.102941176,0.470588235,0.438235294,0.367647059,0.953307546
7,50,32,2,0.85,,0,0,0,0,0.321155969,0.527553108,0.1,0,0,0,0.119402985,0.47761194,0.429850746,0.358208955,0.948709078
3,50,128,2,0.85,,0,0,0,0,0.430422288,0.516576603,0,0,0,0,0.073529412,0.485294118,0.455882353,0.411764706,0.946998891
7,20,128,3,0.85,,0,0,0,0.1,0.326208723,0.519519231,0,0,0,0,0.134328358,0.47761194,0.417910448,0.343283582,0.945727954
7,20,128,2,0.85,,0,0,0,0,0.439920105,0.504919726,0,0,0,0,0.119402985,0.507462687,0.441791045,0.388059701,0.944839831
14,5,32,3,0.85,,0,0,0,0.066666667,0.286117893,0.588849601,0,0,0,0,0.136363636,0.545454545,0.46969697,0.409090909,0.941634161
3,50,64,2,0.85,,0,0,0,0,0.421944337,0.519572994,0,0,0,0,0.132352941,0.514705882,0.458823529,0.382352941,0.941517331
3,50,64,1,0.85,,0,0,0,0,0.437026199,0.502554269,0,0,0,0,0.161764706,0.544117647,0.452941176,0.382352941,0.939580468
7,5,128,1,0.85,,0,0,0,0,0.430598033,0.507664701,0,0,0,0,0.149253731,0.507462687,0.441791045,0.358208955,0.938262734
3,80,256,3,0.85,,0,0,0,0.133333333,0.249846154,0.553519769,0,0,0,0,0.102941176,0.5,0.444117647,0.397058824,0.936699256
3,50,256,3,0.85,,0,0,0,0,0.439737021,0.494968365,0,0,0,0,0.073529412,0.470588235,0.441176471,0.397058824,0.934705386
14,80,64,1,0.85,,0,0,0,0.066666667,0.257447735,0.607716295,0,0,0,0,0.060606061,0.515151515,0.478787879,0.454545455,0.931830696
14,20,128,1,0.85,,0,0,0,0.08,0.320581098,0.530485098,0,0,0,0,0.090909091,0.46969697,0.439393939,0.378787879,0.931066196
3,50,256,2,0.85,,0,0,0,0,0.434598962,0.492647454,0,0,0,0,0.088235294,0.470588235,0.438235294,0.382352941,0.927246417
3,50,32,1,0.85,,0,0,0,0,0.440526335,0.485616606,0,0,0,0,0.088235294,0.485294118,0.441176471,0.397058824,0.926142941
3,50,32,2,0.85,,0,0,0,0,0.456166549,0.46309686,0,0,0,0,0.117647059,0.514705882,0.441176471,0.397058824,0.919263408
3,50,256,1,0.85,,0,0,0,0,0.416125169,0.496449361,0,0,0,0,0.117647059,0.485294118,0.438235294,0.367647059,0.912574529
3,5,128,2,0.85,,0,0,0,0.066666667,0.296805194,0.547848678,0,0,0,0,0.088235294,0.5,0.438235294,0.411764706,0.911320539
7,80,256,1,0.85,,0,0,0,0,0.385024014,0.525414298,0,0,0,0,0.208955224,0.537313433,0.453731343,0.328358209,0.910438312
14,80,128,3,0.85,,0,0,0,0.177777778,0.152525253,0.579837652,0,0,0,0,0.075757576,0.484848485,0.445454545,0.409090909,0.910140682
3,50,16,2,0.85,,0,0,0,0,0.483144066,0.422514752,0,0,0,0,0.088235294,0.485294118,0.447058824,0.397058824,0.905658818
3,50,128,1,0.85,,0,0,0,0,0.391464364,0.514054367,0,0,0,0,0.073529412,0.470588235,0.444117647,0.397058824,0.905518731
14,5,32,1,0.85,,0,0,0,0,0.309577048,0.595721701,0,0,0,0,0.136363636,0.560606061,0.481818182,0.424242424,0.905298749
14,5,64,1,0.85,,0,0,0,0.05,0.264595745,0.590444569,0,0,0,0,0.106060606,0.53030303,0.463636364,0.424242424,0.905040313
7,20,256,2,0.85,,0,0,0,0.1,0.266030481,0.530653074,0,0,0,0,0.164179104,0.52238806,0.405970149,0.358208955,0.896683555
14,20,32,2,0.85,,0,0,0,0,0.328867598,0.560916814,0,0,0,0,0.090909091,0.484848485,0.454545455,0.393939394,0.889784412
7,5,128,3,0.85,,0,0,0,0,0.400257389,0.48135276,0,0,0,0,0.164179104,0.492537313,0.432835821,0.328358209,0.881610149
14,80,64,2,0.85,,0,0,0,0,0.301217463,0.580341109,0,0,0,0,0.121212121,0.5,0.457575758,0.378787879,0.881558571
14,20,128,2,0.85,,0,0,0,0,0.361250256,0.518946969,0,0,0,0,0.106060606,0.484848485,0.433333333,0.378787879,0.880197225
14,20,256,2,0.85,,0,0,0,0,0.349922937,0.528871158,0,0,0,0,0.075757576,0.484848485,0.439393939,0.409090909,0.878794095
7,80,128,1,0.85,,0,0,0,0,0.32144209,0.553262512,0,0,0,0,0.208955224,0.537313433,0.450746269,0.328358209,0.874704603
14,50,128,1,0.85,,0,0,0,0,0.35399715,0.517223682,0,0,0,0,0.121212121,0.46969697,0.421212121,0.348484848,0.871220832
14,20,64,1,0.85,,0,0,0,0,0.349318996,0.521398107,0,0,0,0,0.121212121,0.5,0.439393939,0.378787879,0.870717103
3,5,256,3,0.85,,0,0,0,0,0.310236364,0.559653659,0,0,0,0,0.088235294,0.5,0.464705882,0.411764706,0.869890023
14,80,32,2,0.85,,0,0,0,0.133333333,0.154124821,0.581651345,0,0,0,0,0.075757576,0.484848485,0.439393939,0.409090909,0.869109499
3,20,128,3,0.85,,0,0,0,0,0.331733502,0.537364299,0,0,0,0,0.102941176,0.5,0.444117647,0.397058824,0.869097801
3,5,256,2,0.85,,0,0,0,0,0.362638527,0.505433511,0,0,0,0,0.117647059,0.5,0.444117647,0.382352941,0.868072038
7,5,64,1,0.85,,0,0,0,0,0.401016347,0.464920466,0,0,0,0,0.179104478,0.507462687,0.423880597,0.328358209,0.865936813
14,5,128,2,0.85,,0,0,0,0,0.331737195,0.5332318,0,0,0,0,0.166666667,0.545454545,0.448484848,0.378787879,0.864968996
3,20,256,3,0.85,,0,0,0,0,0.291428571,0.572845697,0,0,0,0,0.102941176,0.5,0.455882353,0.397058824,0.864274268
7,50,128,1,0.85,,0,0,0,0,0.349313037,0.512491018,0,0,0,0,0.179104478,0.507462687,0.435820896,0.328358209,0.861804055
7,20,64,2,0.85,,0,0,0,0,0.340787238,0.520140099,0,0,0,0,0.119402985,0.492537313,0.426865672,0.373134328,0.860927337
7,80,128,2,0.85,,0,0,0,0,0.341044988,0.514584226,0,0,0,0,0.164179104,0.492537313,0.432835821,0.328358209,0.855629214
7,20,256,1,0.85,,0,0,0,0,0.323774075,0.530345673,0,0,0,0,0.164179104,0.492537313,0.432835821,0.328358209,0.854119749
7,50,64,2,0.85,,0,0,0,0,0.325339105,0.527480079,0,0,0,0,0.089552239,0.47761194,0.432835821,0.388059701,0.852819185
14,5,32,2,0.85,,0,0,0,0,0.305786745,0.546529226,0,0,0,0,0.196969697,0.575757576,0.457575758,0.378787879,0.852315971
14,50,64,1,0.85,,0,0,0,0,0.264946237,0.584168105,0,0,0,0,0.075757576,0.5,0.460606061,0.424242424,0.849114341
3,20,256,2,0.85,,0,0,0,0,0.276595138,0.572477393,0,0,0,0,0.058823529,0.485294118,0.452941176,0.426470588,0.849072531
14,20,64,3,0.85,,0,0,0,0,0.31690446,0.527616101,0,0,0,0,0.060606061,0.454545455,0.43030303,0.393939394,0.844520561
14,5,128,1,0.85,,0,0,0,0,0.286594203,0.556216203,0,0,0,0,0.075757576,0.484848485,0.439393939,0.409090909,0.842810406
14,5,128,3,0.85,,0,0,0,0,0.26086107,0.581477048,0,0,0,0,0.121212121,0.545454545,0.463636364,0.424242424,0.842338118
14,20,32,3,0.85,,0,0,0,0,0.249951691,0.587836491,0,0,0,0,0.060606061,0.484848485,0.457575758,0.424242424,0.837788182
3,50,128,3,0.85,,0,0,0,0,0.416488662,0.419460032,0,0,0,0,0.088235294,0.470588235,0.420588235,0.382352941,0.835948694
7,50,128,2,0.85,,0,0,0,0,0.310192849,0.523596622,0,0,0,0,0.208955224,0.537313433,0.423880597,0.328358209,0.833789471
3,20,128,2,0.85,,0,0,0,0,0.274641877,0.555738577,0,0,0,0,0.102941176,0.485294118,0.444117647,0.382352941,0.830380453
14,5,256,3,0.85,,0,0,0,0.08,0.155789474,0.59371663,0,0,0,0,0.090909091,0.515151515,0.46969697,0.424242424,0.829506104
3,20,32,1,0.85,,0,0,0,0,0.293775548,0.533782313,0,0,0,0,0.147058824,0.485294118,0.438235294,0.338235294,0.827557861
3,5,128,1,0.85,,0,0,0,0,0.243140255,0.580674308,0,0,0,0,0.058823529,0.5,0.467647059,0.441176471,0.823814563
3,20,128,1,0.85,,0,0,0,0,0.287273914,0.53558767,0,0,0,0,0.088235294,0.470588235,0.435294118,0.382352941,0.822861583
14,5,64,3,0.85,,0,0,0,0,0.245437833,0.577142701,0,0,0,0,0.060606061,0.484848485,0.448484848,0.424242424,0.822580534
3,20,64,1,0.85,,0,0,0,0,0.274269006,0.548242977,0,0,0,0,0.161764706,0.514705882,0.444117647,0.352941176,0.822511982
3,20,16,2,0.85,,0,0,0,0,0.249587302,0.572789459,0,0,0,0,0.102941176,0.5,0.45,0.397058824,0.82237676
3,20,64,2,0.85,,0,0,0,0,0.25652784,0.564968337,0,0,0,0,0.132352941,0.514705882,0.444117647,0.382352941,0.821496177
7,50,128,3,0.85,,0,0,0,0,0.29272392,0.528630759,0,0,0,0,0.164179104,0.507462687,0.429850746,0.343283582,0.821354679
3,20,32,2,0.85,,0,0,0,0,0.249349667,0.56956183,0,0,0,0,0.102941176,0.5,0.447058824,0.397058824,0.818911497
7,5,256,2,0.85,,0,0,0,0,0.333053849,0.483341452,0,0,0,0,0.074626866,0.447761194,0.417910448,0.373134328,0.816395301
3,50,16,1,0.85,,0,0,0,0,0.427609034,0.386890703,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.814499736
7,5,32,1,0.85,,0,0,0,0,0.268358517,0.541422232,0,0,0,0,0.149253731,0.47761194,0.423880597,0.328358209,0.809780749
3,50,64,3,0.85,,0,0,0,0,0.425606497,0.381575636,0,0,0,0,0.058823529,0.455882353,0.420588235,0.397058824,0.807182133
7,80,32,1,0.85,,0,0,0,0,0.248310948,0.558293474,0,0,0,0,0.179104478,0.507462687,0.426865672,0.328358209,0.806604422
14,5,256,2,0.85,,0,0,0,0,0.215502376,0.589998061,0,0,0,0,0.121212121,0.53030303,0.460606061,0.409090909,0.805500437
14,80,32,3,0.85,,0,0,0,0,0.213368984,0.591202198,0,0,0,0,0.121212121,0.515151515,0.457575758,0.393939394,0.804571182
14,5,256,1,0.85,,0,0,0,0,0.189090909,0.614390443,0,0,0,0,0.136363636,0.545454545,0.466666667,0.409090909,0.803481352
14,5,16,2,0.85,,0,0,0,0,0.213134206,0.585466031,0,0,0,0,0.045454545,0.46969697,0.448484848,0.424242424,0.798600237
3,20,32,3,0.85,,0,0,0,0,0.257431457,0.540914699,0,0,0,0,0.117647059,0.5,0.438235294,0.382352941,0.798346156
3,20,16,1,0.85,,0,0,0,0,0.217548331,0.578248207,0,0,0,0,0.102941176,0.485294118,0.438235294,0.382352941,0.795796538
3,5,256,1,0.85,,0,0,0,0,0.252809602,0.542728981,0,0,0,0,0.117647059,0.485294118,0.444117647,0.367647059,0.795538583
3,80,128,2,0.85,,0,0,0,0,0.257197539,0.537149747,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.794347286
3,20,64,3,0.85,,0,0,0,0,0.265530929,0.528544218,0,0,0,0,0.117647059,0.5,0.435294118,0.382352941,0.794075147
7,20,64,1,0.85,,0,0,0,0,0.285752237,0.508132718,0,0,0,0,0.149253731,0.47761194,0.411940299,0.328358209,0.793884955
3,80,256,1,0.85,,0,0,0,0,0.269360269,0.521193099,0,0,0,0,0.073529412,0.470588235,0.429411765,0.397058824,0.790553368
14,80,16,1,0.85,,0,0,0,0.133333333,0.035294118,0.62104981,0,0,0,0,0.060606061,0.484848485,0.457575758,0.424242424,0.789677261
14,50,32,3,0.85,,0,0,0,0,0.184765978,0.603279263,0,0,0,0,0.03030303,0.46969697,0.457575758,0.439393939,0.788045241
7,80,128,3,0.85,,0,0,0,0,0.219747899,0.56721073,0,0,0,0,0.179104478,0.507462687,0.43880597,0.328358209,0.78695863
3,20,16,3,0.85,,0,0,0,0,0.213223759,0.572980634,0,0,0,0,0.147058824,0.5,0.432352941,0.352941176,0.786204392
3,20,256,1,0.85,,0,0,0,0,0.270474494,0.514678151,0,0,0,0,0.058823529,0.455882353,0.426470588,0.397058824,0.785152645
3,80,128,1,0.85,,0,0,0,0,0.23581733,0.547100911,0,0,0,0,0.088235294,0.470588235,0.429411765,0.382352941,0.782918241
7,50,64,1,0.85,,0,0,0,0,0.27189527,0.510447298,0,0,0,0,0.194029851,0.52238806,0.417910448,0.328358209,0.782342568
7,50,256,1,0.85,,0,0,0,0,0.241323791,0.538869744,0,0,0,0,0.164179104,0.492537313,0.414925373,0.328358209,0.780193536
7,80,64,2,0.85,,0,0,0,0,0.234270557,0.544899773,0,0,0,0,0.149253731,0.47761194,0.426865672,0.328358209,0.77917033
7,80,64,1,0.85,,0,0,0,0,0.22585034,0.553048343,0,0,0,0,0.194029851,0.52238806,0.429850746,0.328358209,0.778898683
7,20,128,1,0.85,,0,0,0,0,0.258753158,0.519999726,0,0,0,0,0.164179104,0.492537313,0.405970149,0.328358209,0.778752884
3,5,32,1,0.85,,0,0,0,0,0.222591129,0.555731803,0,0,0,0,0.102941176,0.485294118,0.441176471,0.382352941,0.778322932
7,20,16,3,0.85,,0,0,0,0,0.189280665,0.584817247,0,0,0,0,0.179104478,0.507462687,0.432835821,0.328358209,0.774097911
3,5,128,3,0.85,,0,0,0,0,0.165118679,0.604170972,0,0,0,0,0.058823529,0.5,0.467647059,0.441176471,0.769289651
7,80,16,3,0.85,,0,0,0,0,0.196512821,0.56770291,0,0,0,0,0.149253731,0.47761194,0.417910448,0.328358209,0.764215731
7,50,32,1,0.85,,0,0,0,0,0.242666667,0.520364364,0,0,0,0,0.119402985,0.447761194,0.411940299,0.328358209,0.76303103
3,5,64,1,0.85,,0,0,0,0,0.179371942,0.581677668,0,0,0,0,0.029411765,0.470588235,0.452941176,0.441176471,0.76104961
7,5,256,3,0.85,,0,0,0,0,0.394677019,0.360635193,0,0,0,0,0.164179104,0.492537313,0.420895522,0.328358209,0.755312211
14,20,128,3,0.85,,0,0,0,0,0.206492661,0.548763926,0,0,0,0,0.121212121,0.46969697,0.412121212,0.348484848,0.755256587
14,80,16,3,0.85,,0,0,0,0,0.166116942,0.584222004,0,0,0,0,0.060606061,0.46969697,0.445454545,0.409090909,0.750338946
14,5,16,3,0.85,,0,0,0,0.066666667,0.073469388,0.609436882,0,0,0,0,0.060606061,0.46969697,0.445454545,0.409090909,0.749572937
3,80,64,1,0.85,,0,0,0,0,0.205933224,0.542505442,0,0,0,0,0.102941176,0.470588235,0.426470588,0.367647059,0.748438666
7,80,32,2,0.85,,0,0,0,0,0.19747807,0.550422796,0,0,0,0,0.149253731,0.47761194,0.432835821,0.328358209,0.747900866
3,80,64,3,0.85,,0,0,0,0,0.147300699,0.593551534,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.740852234
3,50,16,3,0.85,,0,0,0,0,0.361156256,0.37636603,0,0,0,0,0.073529412,0.441176471,0.411764706,0.367647059,0.737522287
7,80,64,3,0.85,,0,0,0,0,0.185149117,0.551915055,0,0,0,0,0.164179104,0.492537313,0.426865672,0.328358209,0.737064173
3,80,32,1,0.85,,0,0,0,0,0.167983605,0.564067012,0,0,0,0,0.117647059,0.470588235,0.420588235,0.352941176,0.732050617
1,5,256,1,0.85,,0,0,0,0,0.135062457,0.594644087,0,0,0,0,0.147058824,0.514705882,0.435294118,0.367647059,0.729706544
3,50,32,3,0.85,,0,0,0,0,0.36362732,0.365573582,0,0,0,0,0.132352941,0.470588235,0.405882353,0.338235294,0.729200902
3,80,128,3,0.85,,0,0,0,0,0.138667215,0.584112643,0,0,0,0,0.102941176,0.470588235,0.417647059,0.367647059,0.722779858
7,5,32,3,0.85,,0,0,0,0,0.209589041,0.509116085,0,0,0,0,0.119402985,0.447761194,0.414925373,0.328358209,0.718705126
3,80,64,2,0.85,,0,0,0,0,0.142222222,0.572593596,0,0,0,0,0.102941176,0.470588235,0.417647059,0.367647059,0.714815818
7,20,32,1,0.85,,0,0,0,0,0.168559219,0.543674405,0,0,0,0,0.149253731,0.47761194,0.405970149,0.328358209,0.712233623
7,50,64,3,0.85,,0,0,0,0,0.15978836,0.543387794,0,0,0,0,0.134328358,0.462686567,0.411940299,0.328358209,0.703176154
14,50,16,2,0.85,,0,0,0,0,0.120839734,0.575252127,0,0,0,0,0.045454545,0.46969697,0.445454545,0.424242424,0.696091861
3,80,32,2,0.85,,0,0,0,0,0.102790253,0.592263487,0,0,0,0,0.102941176,0.470588235,0.417647059,0.367647059,0.69505374
14,20,32,1,0.85,,0,0,0,0,0.07114211,0.622018418,0,0,0,0,0.015151515,0.46969697,0.460606061,0.454545455,0.693160528
14,5,16,1,0.85,,0,0,0,0,0.116946352,0.574397345,0,0,0,0,0.121212121,0.484848485,0.43030303,0.363636364,0.691343697
1,50,256,2,0.85,,0,0,0,0,0.137037037,0.553344485,0,0,0,0,0.117647059,0.485294118,0.423529412,0.367647059,0.690381522
14,80,16,2,0.85,,0,0,0,0,0.056862745,0.633185759,0,0,0,0,0.060606061,0.484848485,0.460606061,0.424242424,0.690048504
3,5,32,2,0.85,,0,0,0,0,0.131501548,0.557402385,0,0,0,0,0.088235294,0.470588235,0.429411765,0.382352941,0.688903933
14,20,16,3,0.85,,0,0,0,0,0.073469388,0.612887529,0,0,0,0,0.060606061,0.46969697,0.445454545,0.409090909,0.686356916
14,50,16,3,0.85,,0,0,0,0,0.072727273,0.613546138,0,0,0,0,0.045454545,0.46969697,0.448484848,0.424242424,0.68627341
3,5,64,2,0.85,,0,0,0,0,0.085714286,0.60013319,0,0,0,0,0.102941176,0.5,0.447058824,0.397058824,0.685847476
1,80,256,2,0.85,,0,0,0,0,0.08277901,0.595606382,0,0,0,0,0.088235294,0.485294118,0.432352941,0.397058824,0.678385391
1,20,256,1,0.85,,0,0,0,0,0.104242424,0.572509247,0,0,0,0,0.132352941,0.5,0.420588235,0.367647059,0.676751672
1,20,128,1,0.85,,0,0,0,0,0.1004329,0.576196431,0,0,0,0,0.132352941,0.5,0.420588235,0.367647059,0.676629332
3,80,16,2,0.85,,0,0,0,0,0.078769231,0.596978933,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.675748164
7,80,32,3,0.85,,0,0,0,0,0.077192982,0.597482704,0,0,0,0,0.149253731,0.47761194,0.432835821,0.328358209,0.674675687
1,5,128,1,0.85,,0,0,0,0,0.076775723,0.597050716,0,0,0,0,0.132352941,0.5,0.432352941,0.367647059,0.673826439
1,80,128,1,0.85,,0,0,0,0,0.082898551,0.590561789,0,0,0,0,0.132352941,0.5,0.429411765,0.367647059,0.673460339
7,20,32,3,0.85,,0,0,0,0,0.138283401,0.533565613,0,0,0,0,0.104477612,0.447761194,0.397014925,0.343283582,0.671849014
7,5,16,3,0.85,,0,0,0,0,0.083018868,0.587741952,0,0,0,0,0.149253731,0.47761194,0.429850746,0.328358209,0.67076082
1,5,64,1,0.85,,0,0,0,0,0.078449612,0.591427878,0,0,0,0,0.132352941,0.5,0.429411765,0.367647059,0.66987749
14,20,16,2,0.85,,0,0,0,0,0.047619048,0.620157362,0,0,0,0,0.045454545,0.46969697,0.454545455,0.424242424,0.66777641
3,5,64,3,0.85,,0,0,0,0,0.097297297,0.569466523,0,0,0,0,0.102941176,0.5,0.441176471,0.397058824,0.666763821
1,20,32,2,0.85,,0,0,0,0,0.06779661,0.598692802,0,0,0,0,0.102941176,0.5,0.432352941,0.397058824,0.666489412
1,80,64,2,0.85,,0,0,0,0,0.065964912,0.60045411,0,0,0,0,0.117647059,0.514705882,0.438235294,0.397058824,0.666419022
1,20,128,2,0.85,,0,0,0,0,0.08,0.585758548,0,0,0,0,0.102941176,0.5,0.429411765,0.397058824,0.665758548
3,5,32,3,0.85,,0,0,0,0,0.096,0.568214823,0,0,0,0,0.073529412,0.470588235,0.435294118,0.397058824,0.664214823
7,20,16,2,0.85,,0,0,0,0,0.081632653,0.581761763,0,0,0,0,0.149253731,0.47761194,0.420895522,0.328358209,0.663394416
1,50,128,1,0.85,,0,0,0,0,0.149204819,0.514131022,0,0,0,0,0.058823529,0.426470588,0.4,0.367647059,0.663335841
1,20,64,2,0.85,,0,0,0,0,0.082352941,0.580738256,0,0,0,0,0.102941176,0.5,0.429411765,0.397058824,0.663091197
1,20,128,3,0.85,,0,0,0,0,0.050542636,0.612512934,0,0,0,0,0.117647059,0.514705882,0.438235294,0.397058824,0.663055569
7,50,32,3,0.85,,0,0,0,0,0.076088772,0.586488738,0,0,0,0,0.149253731,0.47761194,0.417910448,0.328358209,0.66257751
1,20,16,1,0.85,,0,0,0,0,0.066666667,0.595449442,0,0,0,0,0.102941176,0.5,0.429411765,0.397058824,0.662116108
7,50,16,3,0.85,,0,0,0,0,0.069565217,0.592066774,0,0,0,0,0.149253731,0.47761194,0.423880597,0.328358209,0.661631991
1,80,32,2,0.85,,0,0,0,0,0.050833333,0.610589857,0,0,0,0,0.117647059,0.514705882,0.444117647,0.397058824,0.66142319
1,20,32,1,0.85,,0,0,0,0,0.084848485,0.575916403,0,0,0,0,0.102941176,0.485294118,0.423529412,0.382352941,0.660764888
1,20,256,3,0.85,,0,0,0,0,0.057142857,0.601261295,0,0,0,0,0.102941176,0.5,0.432352941,0.397058824,0.658404152
3,80,32,3,0.85,,0,0,0,0,0.066181818,0.59113319,0,0,0,0,0.102941176,0.470588235,0.414705882,0.367647059,0.657315008
3,5,16,2,0.85,,0,0,0,0,0.048325359,0.608271121,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.65659648
1,80,128,3,0.85,,0,0,0,0,0.042962963,0.612512934,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.655475897
1,80,256,3,0.85,,0,0,0,0,0.042962963,0.612512934,0,0,0,0,0.117647059,0.514705882,0.447058824,0.397058824,0.655475897
1,80,16,1,0.85,,0,0,0,0,0.052631579,0.602506527,0,0,0,0,0.088235294,0.485294118,0.435294118,0.397058824,0.655138106
3,5,16,3,0.85,,0,0,0,0,0.041025641,0.613047067,0,0,0,0,0.073529412,0.470588235,0.435294118,0.397058824,0.654072708
3,5,16,1,0.85,,0,0,0,0,0.061874641,0.591896232,0,0,0,0,0.088235294,0.470588235,0.420588235,0.382352941,0.653770872
1,80,64,1,0.85,,0,0,0,0,0.066666667,0.586810248,0,0,0,0,0.117647059,0.485294118,0.423529412,0.367647059,0.653476914
1,5,256,2,0.85,,0,0,0,0,0.04969697,0.603146889,0,0,0,0,0.117647059,0.5,0.435294118,0.382352941,0.652843859
1,20,256,2,0.85,,0,0,0,0,0.064285714,0.587793049,0,0,0,0,0.117647059,0.485294118,0.420588235,0.367647059,0.652078763
1,50,256,1,0.85,,0,0,0,0,0.148823529,0.503086937,0,0,0,0,0.058823529,0.426470588,0.4,0.367647059,0.651910466
1,50,32,1,0.85,,0,0,0,0,0.152325581,0.499349867,0,0,0,0,0.058823529,0.426470588,0.4,0.367647059,0.651675448
