lag,batch_size,neurons,layers,split,accuracy,f1-0,f1-1,f1-2,f1-3,f1-4,f1-5,f1-6,f1-7,f1-8,f1-9,diff_acc,max_acc,mean_acc,min_acc,f1-total
7,20,32,1,0.85,,0,0,0,0.08,0.191654847,0.608021421,0,0,0,0,0.119402985,0.52238806,0.456716418,0.402985075,0.879676269
7,5,64,1,0.85,,0,0,0,0,0.317183306,0.559990154,0,0,0,0,0.089552239,0.492537313,0.459701493,0.402985075,0.877173459
7,80,64,3,0.85,,0,0,0,0.1,0.158792024,0.617988358,0,0,0,0,0.104477612,0.52238806,0.459701493,0.417910448,0.876780382
3,20,256,1,0.85,,0,0,0,0,0.31944791,0.550952703,0,0,0,0,0.176470588,0.544117647,0.441176471,0.367647059,0.870400613
7,20,256,1,0.85,,0,0,0,0.08,0.221566038,0.567101798,0,0,0,0,0.089552239,0.507462687,0.462686567,0.417910448,0.868667836
3,80,256,1,0.85,,0,0,0,0,0.302184758,0.565662771,0,0,0,0,0.161764706,0.544117647,0.444117647,0.382352941,0.867847529
7,5,16,1,0.85,,0,0,0,0.08,0.171443499,0.611395834,0,0,0,0,0.089552239,0.507462687,0.465671642,0.417910448,0.862839333
7,50,128,3,0.85,,0,0,0,0.066666667,0.249978008,0.544148595,0,0,0,0,0.119402985,0.47761194,0.429850746,0.358208955,0.86079327
7,50,256,2,0.85,,0,0,0,0.066666667,0.256727273,0.536662853,0,0,0,0,0.179104478,0.52238806,0.426865672,0.343283582,0.860056792
7,80,128,3,0.85,,0,0,0,0.066666667,0.192594235,0.59991046,0,0,0,0,0.104477612,0.52238806,0.450746269,0.417910448,0.859171362
14,80,64,1,0.85,,0,0,0,0.05,0.237269034,0.570434578,0,0,0,0,0.166666667,0.53030303,0.448484848,0.363636364,0.857703612
7,20,64,1,0.85,,0,0,0,0,0.236354743,0.612809902,0,0,0,0,0.134328358,0.552238806,0.47761194,0.417910448,0.849164646
7,20,16,1,0.85,,0,0,0,0.08,0.166222222,0.601969634,0,0,0,0,0.104477612,0.52238806,0.453731343,0.417910448,0.848191856
7,20,64,2,0.85,,0,0,0,0,0.262555266,0.585174604,0,0,0,0,0.089552239,0.507462687,0.465671642,0.417910448,0.84772987
3,50,128,3,0.85,,0,0,0,0,0.314859191,0.448698241,0.08,0,0,0,0.132352941,0.5,0.429411765,0.367647059,0.843557432
14,50,64,3,0.85,,0,0,0,0.036363636,0.218827659,0.585811865,0,0,0,0,0.196969697,0.53030303,0.448484848,0.333333333,0.841003161
3,50,64,2,0.85,,0,0,0,0,0.364345564,0.474487588,0,0,0,0,0.117647059,0.485294118,0.426470588,0.367647059,0.838833152
1,5,128,1,0.85,,0,0,0,0,0.21005148,0.548519293,0.08,0,0,0,0.058823529,0.441176471,0.405882353,0.382352941,0.838570773
7,5,256,3,0.85,,0,0,0,0.066666667,0.252797203,0.519022944,0,0,0,0,0.074626866,0.492537313,0.450746269,0.417910448,0.838486813
3,50,32,1,0.85,,0,0,0,0,0.378835662,0.453303475,0,0,0,0,0.161764706,0.529411765,0.423529412,0.367647059,0.832139137
3,20,128,2,0.85,,0,0,0,0,0.271755093,0.558754411,0,0,0,0,0.161764706,0.529411765,0.435294118,0.367647059,0.830509503
3,20,16,1,0.85,,0,0,0,0,0.251574819,0.578492495,0,0,0,0,0.176470588,0.544117647,0.45,0.367647059,0.830067315
3,80,64,1,0.85,,0,0,0,0,0.260232641,0.569128259,0,0,0,0,0.176470588,0.544117647,0.438235294,0.367647059,0.829360899
3,80,32,1,0.85,,0,0,0,0,0.25712582,0.571353651,0,0,0,0,0.147058824,0.514705882,0.438235294,0.367647059,0.828479471
7,20,128,1,0.85,,0,0,0,0,0.224356968,0.603594353,0,0,0,0,0.104477612,0.52238806,0.468656716,0.417910448,0.827951321
7,80,128,1,0.85,,0,0,0,0,0.23337869,0.594208819,0,0,0,0,0.104477612,0.507462687,0.453731343,0.402985075,0.82758751
7,80,64,1,0.85,,0,0,0,0,0.229258223,0.597857247,0,0,0,0,0.089552239,0.507462687,0.453731343,0.417910448,0.82711547
7,50,64,3,0.85,,0,0,0,0.066666667,0.206462684,0.552868963,0,0,0,0,0.104477612,0.492537313,0.432835821,0.388059701,0.825998314
14,80,128,1,0.85,,0,0,0,0,0.26269432,0.562941176,0,0,0,0,0.181818182,0.545454545,0.448484848,0.363636364,0.825635496
7,50,128,2,0.85,,0,0,0,0,0.257894737,0.565228549,0,0,0,0,0.164179104,0.537313433,0.447761194,0.373134328,0.823123285
14,20,64,1,0.85,,0,0,0,0.04,0.214403634,0.568127282,0,0,0,0,0.227272727,0.575757576,0.445454545,0.348484848,0.822530916
7,5,32,3,0.85,,0,0,0,0,0.226388052,0.59504282,0,0,0,0,0.089552239,0.507462687,0.459701493,0.417910448,0.821430872
14,80,128,2,0.85,,0,0,0,0.04,0.230452384,0.549472029,0,0,0,0,0.136363636,0.46969697,0.418181818,0.333333333,0.819924414
14,50,64,1,0.85,,0,0,0,0.036363636,0.212690015,0.56865202,0,0,0,0,0.166666667,0.53030303,0.442424242,0.363636364,0.817705671
3,5,32,2,0.85,,0,0,0,0.066666667,0.191668022,0.558710218,0,0,0,0,0.132352941,0.5,0.420588235,0.367647059,0.817044906
7,80,256,1,0.85,,0,0,0,0,0.239120879,0.577917464,0,0,0,0,0.044776119,0.47761194,0.447761194,0.432835821,0.817038343
14,50,64,2,0.85,,0,0,0,0,0.26619448,0.549606591,0,0,0,0,0.196969697,0.515151515,0.442424242,0.318181818,0.815801071
3,5,256,3,0.85,,0,0,0,0,0.186941033,0.561695172,0.066666667,0,0,0,0.088235294,0.455882353,0.420588235,0.367647059,0.815302872
14,80,256,1,0.85,,0,0,0,0.04,0.231728092,0.543339083,0,0,0,0,0.166666667,0.515151515,0.439393939,0.348484848,0.815067175
7,50,256,1,0.85,,0,0,0,0,0.27415873,0.539848485,0,0,0,0,0.119402985,0.507462687,0.441791045,0.388059701,0.814007215
3,5,64,1,0.85,,0,0,0,0,0.28511547,0.528080683,0,0,0,0,0.132352941,0.5,0.423529412,0.367647059,0.813196153
14,50,256,2,0.85,,0,0,0,0,0.279057239,0.533444882,0,0,0,0,0.166666667,0.5,0.421212121,0.333333333,0.812502121
7,50,64,2,0.85,,0,0,0,0,0.267824761,0.542577743,0,0,0,0,0.074626866,0.47761194,0.43880597,0.402985075,0.810402504
7,20,128,3,0.85,,0,0,0,0,0.246103679,0.562800243,0,0,0,0,0.059701493,0.47761194,0.456716418,0.417910448,0.808903922
1,5,256,2,0.85,,0,0,0,0,0.166136287,0.561399844,0.08,0,0,0,0.088235294,0.470588235,0.420588235,0.382352941,0.807536131
14,50,16,1,0.85,,0,0,0,0.133333333,0.069642857,0.603535804,0,0,0,0,0.181818182,0.545454545,0.442424242,0.363636364,0.806511995
7,5,128,3,0.85,,0,0,0,0,0.317476873,0.48848702,0,0,0,0,0.044776119,0.462686567,0.435820896,0.417910448,0.805963893
7,50,16,3,0.85,,0,0,0,0,0.160766284,0.564709253,0,0.08,0,0,0.089552239,0.47761194,0.432835821,0.388059701,0.805475536
7,20,256,3,0.85,,0,0,0,0,0.264365682,0.537894737,0,0,0,0,0.059701493,0.47761194,0.43880597,0.417910448,0.802260419
14,50,32,2,0.85,,0,0,0,0.036363636,0.21232529,0.552038364,0,0,0,0,0.121212121,0.484848485,0.421212121,0.363636364,0.800727291
14,80,128,3,0.85,,0,0,0,0.036363636,0.185778733,0.576996837,0,0,0,0,0.212121212,0.545454545,0.442424242,0.333333333,0.799139206
3,50,16,1,0.85,,0,0,0,0,0.346947857,0.451618772,0,0,0,0,0.161764706,0.529411765,0.423529412,0.367647059,0.798566629
3,5,64,3,0.85,,0,0,0,0,0.246922731,0.549243844,0,0,0,0,0.132352941,0.5,0.429411765,0.367647059,0.796166575
7,50,32,2,0.85,,0,0,0,0,0.248104785,0.546427026,0,0,0,0,0.089552239,0.47761194,0.432835821,0.388059701,0.794531811
3,5,32,1,0.85,,0,0,0,0,0.248411727,0.537994816,0,0,0,0,0.117647059,0.485294118,0.420588235,0.367647059,0.786406543
1,50,256,1,0.85,,0,0,0,0,0.213264427,0.572236738,0,0,0,0,0.058823529,0.441176471,0.420588235,0.382352941,0.785501165
14,5,256,2,0.85,,0,0,0,0.066666667,0.197590015,0.520698264,0,0,0,0,0.136363636,0.5,0.418181818,0.363636364,0.784954946
3,80,128,2,0.85,,0,0,0,0,0.213033976,0.571448842,0,0,0,0,0.147058824,0.514705882,0.432352941,0.367647059,0.784482818
3,50,32,2,0.85,,0,0,0,0,0.329214159,0.454310507,0,0,0,0,0.117647059,0.485294118,0.423529412,0.367647059,0.783524666
14,80,32,2,0.85,,0,0,0,0,0.217257612,0.562075461,0,0,0,0,0.136363636,0.5,0.427272727,0.363636364,0.779333073
3,20,32,2,0.85,,0,0,0,0,0.204235657,0.574934226,0,0,0,0,0.161764706,0.529411765,0.441176471,0.367647059,0.779169883
14,20,128,2,0.85,,0,0,0,0,0.219516592,0.55919609,0,0,0,0,0.227272727,0.560606061,0.43030303,0.333333333,0.778712682
14,80,64,2,0.85,,0,0,0,0,0.202222222,0.574464826,0,0,0,0,0.181818182,0.53030303,0.445454545,0.348484848,0.776687048
14,50,256,1,0.85,,0,0,0,0.036363636,0.198281321,0.537808635,0,0,0,0,0.181818182,0.515151515,0.415151515,0.333333333,0.772453592
1,5,128,3,0.85,,0,0,0,0,0.131111111,0.55986791,0.08,0,0,0,0.117647059,0.470588235,0.414705882,0.352941176,0.770979021
7,80,32,1,0.85,,0,0,0,0,0.162142857,0.608432026,0,0,0,0,0.119402985,0.537313433,0.450746269,0.417910448,0.770574883
3,80,128,1,0.85,,0,0,0,0,0.210488038,0.559897573,0,0,0,0,0.102941176,0.470588235,0.420588235,0.367647059,0.770385611
14,5,64,3,0.85,,0,0,0,0,0.14,0.5636177,0.066666667,0,0,0,0.151515152,0.5,0.433333333,0.348484848,0.770284367
3,80,64,2,0.85,,0,0,0,0,0.186802,0.581936294,0,0,0,0,0.161764706,0.529411765,0.435294118,0.367647059,0.768738294
14,80,256,2,0.85,,0,0,0,0,0.208351811,0.560368395,0,0,0,0,0.166666667,0.5,0.427272727,0.333333333,0.768720206
14,50,256,3,0.85,,0,0,0,0.04,0.196059496,0.531369,0,0,0,0,0.166666667,0.5,0.406060606,0.333333333,0.767428496
1,50,128,1,0.85,,0,0,0,0,0.182833743,0.582999113,0,0,0,0,0.088235294,0.470588235,0.429411765,0.382352941,0.765832856
14,20,32,3,0.85,,0,0,0,0,0.215897785,0.547767017,0,0,0,0,0.106060606,0.46969697,0.424242424,0.363636364,0.763664802
3,50,32,3,0.85,,0,0,0,0,0.319770917,0.438062358,0,0,0,0,0.117647059,0.485294118,0.408823529,0.367647059,0.757833275
14,5,128,2,0.85,,0,0,0,0,0.171533382,0.52605377,0.057142857,0,0,0,0.181818182,0.515151515,0.403030303,0.333333333,0.754730009
7,80,32,2,0.85,,0,0,0,0,0.143642968,0.609163057,0,0,0,0,0.104477612,0.52238806,0.453731343,0.417910448,0.752806025
3,80,256,3,0.85,,0,0,0,0,0.190020494,0.560982873,0,0,0,0,0.117647059,0.485294118,0.426470588,0.367647059,0.751003367
14,50,128,2,0.85,,0,0,0,0.036363636,0.145215311,0.559801483,0,0,0,0,0.151515152,0.484848485,0.415151515,0.333333333,0.741380431
14,50,16,2,0.85,,0,0,0,0,0.137142857,0.603131442,0,0,0,0,0.166666667,0.53030303,0.451515152,0.363636364,0.740274299
14,20,256,1,0.85,,0,0,0,0.036363636,0.186145444,0.517592097,0,0,0,0,0.166666667,0.484848485,0.418181818,0.318181818,0.740101177
14,20,64,3,0.85,,0,0,0,0.080808081,0.106621849,0.552355728,0,0,0,0,0.151515152,0.484848485,0.406060606,0.333333333,0.739785657
3,20,16,3,0.85,,0,0,0,0,0.1353902,0.602935218,0,0,0,0,0.132352941,0.5,0.441176471,0.367647059,0.738325417
14,20,32,2,0.85,,0,0,0,0,0.166777531,0.571305123,0,0,0,0,0.166666667,0.515151515,0.427272727,0.348484848,0.738082654
7,50,16,2,0.85,,0,0,0,0,0.197315876,0.540625539,0,0,0,0,0.104477612,0.47761194,0.420895522,0.373134328,0.737941414
7,5,16,3,0.85,,0,0,0,0.066666667,0.068085106,0.602812081,0,0,0,0,0.029850746,0.447761194,0.43880597,0.417910448,0.737563854
1,20,64,1,0.85,,0,0,0,0,0.173685239,0.562369083,0,0,0,0,0.058823529,0.441176471,0.420588235,0.382352941,0.736054322
14,20,128,3,0.85,,0,0,0,0,0.157780939,0.577289723,0,0,0,0,0.181818182,0.515151515,0.43030303,0.333333333,0.735070662
1,20,128,1,0.85,,0,0,0,0,0.185993266,0.546931971,0,0,0,0,0.073529412,0.441176471,0.405882353,0.367647059,0.732925237
3,80,128,3,0.85,,0,0,0,0.066666667,0.103703704,0.560487687,0,0,0,0,0.088235294,0.455882353,0.414705882,0.367647059,0.730858057
3,20,32,3,0.85,,0,0,0,0,0.176296296,0.554473935,0,0,0,0,0.117647059,0.485294118,0.420588235,0.367647059,0.730770231
14,5,32,2,0.85,,0,0,0,0,0.182931005,0.543363122,0,0,0,0,0.196969697,0.53030303,0.409090909,0.333333333,0.726294127
3,50,64,3,0.85,,0,0,0,0,0.300422649,0.425583619,0,0,0,0,0.102941176,0.470588235,0.414705882,0.367647059,0.726006269
7,50,16,1,0.85,,0,0,0,0,0.166837607,0.556671349,0,0,0,0,0.089552239,0.47761194,0.423880597,0.388059701,0.723508956
7,50,32,3,0.85,,0,0,0,0,0.15922039,0.563888327,0,0,0,0,0.089552239,0.47761194,0.429850746,0.388059701,0.723108716
14,50,128,3,0.85,,0,0,0,0,0.166244094,0.55584251,0,0,0,0,0.136363636,0.484848485,0.415151515,0.348484848,0.722086604
1,5,64,1,0.85,,0,0,0,0,0.161049541,0.560747608,0,0,0,0,0.058823529,0.441176471,0.405882353,0.382352941,0.721797148
14,80,32,1,0.85,,0,0,0,0,0.113289326,0.605274017,0,0,0,0,0.196969697,0.560606061,0.448484848,0.363636364,0.718563343
14,80,32,3,0.85,,0,0,0,0,0.158756804,0.558909571,0,0,0,0,0.151515152,0.515151515,0.436363636,0.363636364,0.717666376
3,20,16,2,0.85,,0,0,0,0,0.125714286,0.591205719,0,0,0,0,0.102941176,0.470588235,0.432352941,0.367647059,0.716920005
1,50,32,1,0.85,,0,0,0,0,0.115251766,0.601610048,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.716861813
1,80,256,1,0.85,,0,0,0,0,0.168826395,0.545208224,0,0,0,0,0.058823529,0.441176471,0.402941176,0.382352941,0.714034618
14,50,16,3,0.85,,0,0,0,0.036363636,0.079569892,0.596515844,0,0,0,0,0.151515152,0.5,0.436363636,0.348484848,0.712449373
14,20,128,1,0.85,,0,0,0,0.04,0.141019341,0.531333097,0,0,0,0,0.136363636,0.46969697,0.415151515,0.333333333,0.712352438
14,50,32,3,0.85,,0,0,0,0,0.142525253,0.569167423,0,0,0,0,0.151515152,0.515151515,0.43030303,0.363636364,0.711692675
14,5,128,3,0.85,,0,0,0,0,0.173522382,0.538156005,0,0,0,0,0.106060606,0.454545455,0.409090909,0.348484848,0.711678387
1,50,256,2,0.85,,0,0,0,0,0.128888889,0.579754767,0,0,0,0,0.117647059,0.5,0.417647059,0.382352941,0.708643656
14,20,32,1,0.85,,0,0,0,0,0.12272591,0.585688607,0,0,0,0,0.166666667,0.53030303,0.433333333,0.363636364,0.708414517
14,20,256,2,0.85,,0,0,0,0.05,0.096939767,0.560931606,0,0,0,0,0.181818182,0.5,0.403030303,0.318181818,0.707871373
14,20,16,1,0.85,,0,0,0,0.036363636,0.070277778,0.600337696,0,0,0,0,0.136363636,0.5,0.439393939,0.363636364,0.70697911
14,20,16,2,0.85,,0,0,0,0,0.104308598,0.601859845,0,0,0,0,0.166666667,0.53030303,0.448484848,0.363636364,0.706168442
14,50,32,1,0.85,,0,0,0,0,0.103155849,0.60268964,0,0,0,0,0.166666667,0.53030303,0.445454545,0.363636364,0.705845489
3,50,16,2,0.85,,0,0,0,0,0.325080222,0.377866294,0,0,0,0,0.073529412,0.441176471,0.408823529,0.367647059,0.702946516
14,80,16,2,0.85,,0,0,0,0,0.096859057,0.604576575,0,0,0,0,0.151515152,0.515151515,0.445454545,0.363636364,0.701435633
1,80,128,1,0.85,,0,0,0,0,0.141187675,0.558145064,0,0,0,0,0.058823529,0.441176471,0.405882353,0.382352941,0.699332739
14,5,128,1,0.85,,0,0,0,0,0.153469388,0.543119429,0,0,0,0,0.136363636,0.484848485,0.418181818,0.348484848,0.696588817
14,5,64,2,0.85,,0,0,0,0.04,0.080585106,0.57391417,0,0,0,0,0.151515152,0.5,0.427272727,0.348484848,0.694499277
1,50,64,1,0.85,,0,0,0,0,0.119740833,0.574403489,0,0,0,0,0.058823529,0.441176471,0.408823529,0.382352941,0.694144322
7,20,16,2,0.85,,0,0,0,0,0.070588235,0.623466568,0,0,0,0,0.134328358,0.552238806,0.456716418,0.417910448,0.694054803
7,80,32,3,0.85,,0,0,0,0,0.08,0.612733029,0,0,0,0,0.089552239,0.507462687,0.450746269,0.417910448,0.692733029
1,50,256,3,0.85,,0,0,0,0,0.112179487,0.580422316,0,0,0,0,0.058823529,0.441176471,0.414705882,0.382352941,0.692601803
3,5,16,1,0.85,,0,0,0,0,0.114242424,0.576891479,0,0,0,0,0.117647059,0.485294118,0.423529412,0.367647059,0.691133903
14,5,64,1,0.85,,0,0,0,0,0.16033543,0.530081579,0,0,0,0,0.121212121,0.454545455,0.4,0.333333333,0.690417009
7,5,16,2,0.85,,0,0,0,0,0.066295884,0.623245271,0,0,0,0,0.089552239,0.507462687,0.456716418,0.417910448,0.689541156
1,80,64,1,0.85,,0,0,0,0,0.121,0.56543541,0,0,0,0,0.058823529,0.441176471,0.402941176,0.382352941,0.68643541
14,5,32,1,0.85,,0,0,0,0,0.101604278,0.584713987,0,0,0,0,0.166666667,0.515151515,0.433333333,0.348484848,0.686318265
3,80,32,2,0.85,,0,0,0,0,0.107602339,0.578573248,0,0,0,0,0.132352941,0.5,0.417647059,0.367647059,0.686175587
3,20,64,3,0.85,,0,0,0,0,0.109803922,0.575923757,0,0,0,0,0.132352941,0.5,0.426470588,0.367647059,0.685727679
3,20,128,3,0.85,,0,0,0,0,0.118160377,0.565219461,0,0,0,0,0.102941176,0.470588235,0.414705882,0.367647059,0.683379839
14,80,16,1,0.85,,0,0,0,0,0.071428571,0.611877283,0,0,0,0,0.181818182,0.545454545,0.451515152,0.363636364,0.683305855
1,20,256,2,0.85,,0,0,0,0,0.121861472,0.561183105,0,0,0,0,0.029411765,0.411764706,0.402941176,0.382352941,0.683044577
1,20,32,1,0.85,,0,0,0,0,0.092978533,0.588209344,0,0,0,0,0.073529412,0.455882353,0.423529412,0.382352941,0.681187878
1,5,32,1,0.85,,0,0,0,0,0.114555738,0.563379448,0,0,0,0,0.058823529,0.441176471,0.405882353,0.382352941,0.677935186
14,80,64,3,0.85,,0,0,0,0.036363636,0.065116279,0.573496677,0,0,0,0,0.181818182,0.484848485,0.415151515,0.303030303,0.674976593
1,50,128,2,0.85,,0,0,0,0,0.078818999,0.590302019,0,0,0,0,0.088235294,0.470588235,0.420588235,0.382352941,0.669121018
7,20,32,3,0.85,,0,0,0,0,0.05,0.618791163,0,0,0,0,0.059701493,0.47761194,0.450746269,0.417910448,0.668791163
14,5,16,1,0.85,,0,0,0,0.036363636,0.040092166,0.588580634,0,0,0,0,0.196969697,0.53030303,0.424242424,0.333333333,0.665036436
3,5,32,3,0.85,,0,0,0,0,0.097959184,0.565950403,0,0,0,0,0.088235294,0.455882353,0.417647059,0.367647059,0.663909587
14,20,256,3,0.85,,0,0,0,0,0.122007224,0.540953419,0,0,0,0,0.166666667,0.46969697,0.390909091,0.303030303,0.662960642
3,50,16,3,0.85,,0,0,0,0,0.32391439,0.335589087,0,0,0,0,0.147058824,0.5,0.408823529,0.352941176,0.659503476
7,80,16,2,0.85,,0,0,0,0,0.038709677,0.620577831,0,0,0,0,0.089552239,0.507462687,0.450746269,0.417910448,0.659287509
14,5,32,3,0.85,,0,0,0,0,0.08,0.576832482,0,0,0,0,0.166666667,0.515151515,0.427272727,0.348484848,0.656832482
1,50,128,3,0.85,,0,0,0,0,0.048484848,0.606824651,0,0,0,0,0.102941176,0.485294118,0.435294118,0.382352941,0.6553095
1,80,128,2,0.85,,0,0,0,0,0.076950998,0.575685439,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.652636438
1,5,256,3,0.85,,0,0,0,0,0.086016949,0.5661678,0,0,0,0,0.073529412,0.441176471,0.408823529,0.367647059,0.65218475
14,20,16,3,0.85,,0,0,0,0.036363636,0.026666667,0.587802179,0,0,0,0,0.151515152,0.5,0.421212121,0.348484848,0.650832482
7,80,16,3,0.85,,0,0,0,0,0.031578947,0.618207697,0,0,0,0,0.059701493,0.47761194,0.441791045,0.417910448,0.649786644
1,50,16,1,0.85,,0,0,0,0,0.063157895,0.586364904,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.649522799
1,5,128,2,0.85,,0,0,0,0,0.075302663,0.572619312,0,0,0,0,0.088235294,0.455882353,0.414705882,0.367647059,0.647921975
