lag,batch_size,neurons,layers,split,accuracy,f1-0,f1-1,f1-2,f1-3,f1-4,f1-5,f1-6,f1-7,f1-8,f1-9,diff_acc,max_acc,mean_acc,min_acc,f1-total
3,50,64,3,0.85,,0,0,0,0,0.143306156,0.519341101,0,0,0,0,0.132352941,0.470588235,0.402941176,0.338235294,0.662647257
7,5,16,1,0.85,,0,0,0,0,0.057142857,0.603504317,0,0,0,0,0.132352941,0.5,0.441176471,0.367647059,0.660647174
3,5,64,3,0.85,,0,0,0,0,0.076160991,0.581173679,0,0,0,0,0.058823529,0.455882353,0.417647059,0.397058824,0.65733467
14,80,64,3,0.85,,0,0,0,0,0.148668019,0.508079047,0,0,0,0,0.149253731,0.447761194,0.370149254,0.298507463,0.656747066
3,80,128,2,0.85,,0,0,0,0,0.089002197,0.566645878,0,0,0,0,0.044117647,0.426470588,0.408823529,0.382352941,0.655648075
14,80,32,1,0.85,,0,0,0,0,0.127779516,0.527153561,0,0,0,0,0.179104478,0.462686567,0.382089552,0.28358209,0.654933077
1,20,128,2,0.85,,0,0,0,0,0.014814815,0.640064738,0,0,0,0,0.144927536,0.536231884,0.472463768,0.391304348,0.654879552
14,20,16,2,0.85,,0,0,0,0,0.153269712,0.499880834,0,0,0,0,0.179104478,0.462686567,0.376119403,0.28358209,0.653150546
1,20,16,2,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,80,16,2,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,5,16,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,20,16,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,50,16,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,5,32,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,20,32,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,50,32,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,80,32,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,5,64,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,20,64,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,50,64,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,80,64,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
1,80,128,3,0.85,,0,0,0,0,0,0.647429672,0,0,0,0,0.15942029,0.550724638,0.48115942,0.391304348,0.647429672
14,50,16,2,0.85,,0,0,0,0,0.14478932,0.501424846,0,0,0,0,0.179104478,0.462686567,0.370149254,0.28358209,0.646214166
1,80,16,1,0.85,,0,0,0,0,0.014814815,0.630746527,0,0,0,0,0.144927536,0.536231884,0.463768116,0.391304348,0.645561342
1,20,128,3,0.85,,0,0,0,0,0,0.644996239,0,0,0,0,0.144927536,0.536231884,0.47826087,0.391304348,0.644996239
3,50,16,2,0.85,,0,0,0,0,0.190803839,0.453953583,0,0,0,0,0.088235294,0.441176471,0.408823529,0.352941176,0.644757422
1,5,128,3,0.85,,0,0,0,0,0,0.643698908,0,0,0,0,0.144927536,0.536231884,0.475362319,0.391304348,0.643698908
1,80,64,2,0.85,,0,0,0,0,0.013333333,0.629280357,0,0,0,0,0.144927536,0.536231884,0.460869565,0.391304348,0.642613691
14,5,256,1,0.85,,0,0,0,0,0.211283892,0.428999022,0,0,0,0,0.223880597,0.462686567,0.370149254,0.23880597,0.640282913
1,20,64,2,0.85,,0,0,0,0,0,0.639988982,0,0,0,0,0.144927536,0.536231884,0.472463768,0.391304348,0.639988982
3,50,32,3,0.85,,0,0,0,0,0.159025471,0.480363144,0,0,0,0,0.132352941,0.470588235,0.414705882,0.338235294,0.639388615
1,50,64,2,0.85,,0,0,0,0,0,0.634785362,0,0,0,0,0.144927536,0.536231884,0.466666667,0.391304348,0.634785362
1,20,256,3,0.85,,0,0,0,0,0.013793103,0.620458727,0,0,0,0,0.144927536,0.536231884,0.452173913,0.391304348,0.634251831
3,20,64,1,0.85,,0,0,0,0,0.054358974,0.57389038,0,0,0,0,0.132352941,0.485294118,0.411764706,0.352941176,0.628249355
3,20,64,3,0.85,,0,0,0,0,0.070533911,0.557605377,0,0,0,0,0.117647059,0.441176471,0.397058824,0.323529412,0.628139288
3,20,32,2,0.85,,0,0,0,0,0.05745687,0.568773477,0,0,0,0,0.102941176,0.455882353,0.405882353,0.352941176,0.626230347
3,20,32,1,0.85,,0,0,0,0,0.038461035,0.58456338,0,0,0,0,0.088235294,0.455882353,0.417647059,0.367647059,0.623024415
3,20,16,2,0.85,,0,0,0,0,0.035294118,0.585417541,0,0,0,0,0.102941176,0.470588235,0.417647059,0.367647059,0.620711659
3,80,64,2,0.85,,0,0,0,0,0.012121212,0.589790102,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.601911314
3,80,16,3,0.85,,0,0,0,0,0,0.600008404,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.600008404
3,80,64,1,0.85,,0,0,0,0,0,0.598819064,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.598819064
3,5,16,1,0.85,,0,0,0,0,0,0.597526135,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.597526135
3,80,16,1,0.85,,0,0,0,0,0,0.597526135,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.597526135
3,20,16,3,0.85,,0,0,0,0,0,0.597526135,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.597526135
3,20,32,3,0.85,,0,0,0,0,0,0.597526135,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.597526135
3,80,32,3,0.85,,0,0,0,0,0,0.597526135,0,0,0,0,0.073529412,0.470588235,0.426470588,0.397058824,0.597526135
3,80,128,1,0.85,,0,0,0,0,0,0.596056747,0,0,0,0,0.058823529,0.455882353,0.423529412,0.397058824,0.596056747
3,80,16,2,0.85,,0,0,0,0,0,0.595708292,0,0,0,0,0.088235294,0.470588235,0.423529412,0.382352941,0.595708292
3,20,16,1,0.85,,0,0,0,0,0,0.594480222,0,0,0,0,0.088235294,0.470588235,0.423529412,0.382352941,0.594480222
3,80,64,3,0.85,,0,0,0,0,0,0.594480222,0,0,0,0,0.088235294,0.470588235,0.423529412,0.382352941,0.594480222
3,80,32,1,0.85,,0,0,0,0,0,0.594238905,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.594238905
3,80,32,2,0.85,,0,0,0,0,0,0.593010835,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.593010835
3,5,16,2,0.85,,0,0,0,0,0,0.588447844,0,0,0,0,0.102941176,0.470588235,0.417647059,0.367647059,0.588447844
