DateTime,Close,Volume_(BTC),Weighted_Price,neg_pol,neu_pol,pos_pol,compound,dt,Tweet_vol
2018-08-17 11:00:00+00:00,6949.4,2.2990500431578944,6948.833376145614,0.03577777777777777,0.8503333333333334,0.11388888888888887,0.3332777777777778,2018-08-17 11:31:04.210526464+00:00,57.0
2018-08-17 12:00:00+00:00,6948.61,2.40329780483871,6948.538021862904,0.04033333333333333,0.8494999999999999,0.11016666666666668,0.10428333333333334,2018-08-17 12:28:32.903225856+00:00,62.0
2018-08-17 13:00:00+00:00,6963.0,3.8733685550819668,6963.586856465575,0.024833333333333332,0.8873333333333333,0.08783333333333332,0.24811666666666665,2018-08-17 13:28:59.016393728+00:00,61.0
2018-08-17 14:00:00+00:00,6900.37,9.317747556290323,6931.321689161291,0.06636363636363636,0.870909090909091,0.06263636363636363,0.019236363636363638,2018-08-17 14:28:32.903225856+00:00,62.0
2018-08-17 15:00:00+00:00,6929.54,6.791095773968254,6911.682235179365,0.030454545454545453,0.8626363636363635,0.1068181818181818,0.27490909090909094,2018-08-17 15:27:30.476190720+00:00,63.0
2018-08-17 16:00:00+00:00,6934.08,5.36041820671875,6921.673524948437,0.050416666666666665,0.8599999999999999,0.08958333333333333,0.152875,2018-08-17 16:27:59.062499840+00:00,64.0
2018-08-17 17:00:00+00:00,6950.41,12.020227821499999,6967.6247228600005,0.041166666666666664,0.82425,0.13458333333333336,0.32335,2018-08-17 17:28:20.000000512+00:00,60.0
2018-08-17 18:00:00+00:00,6989.41,3.010688329016394,6971.810718145902,0.012416666666666666,0.8548333333333332,0.13275,0.39572499999999994,2018-08-17 18:28:40.327868672+00:00,61.0
2018-08-17 19:00:00+00:00,7046.21,6.736625060735294,7011.502602908823,0.012833333333333334,0.8655833333333334,0.12158333333333333,0.3777083333333333,2018-08-17 19:28:12.352941312+00:00,68.0
2018-08-17 20:00:00+00:00,7045.12,13.131577089508202,7051.664134480327,0.046,0.8507857142857143,0.10321428571428572,0.11857142857142856,2018-08-17 20:29:00.983606528+00:00,61.0
2018-08-17 21:00:00+00:00,7041.0,3.0394940978333334,7037.29289899,0.0,0.8444999999999999,0.1555,0.46477499999999994,2018-08-17 21:28:34+00:00,60.0
2018-08-17 22:00:00+00:00,7047.52,1.0827974480357143,7045.604740539285,0.0,0.8866666666666667,0.11333333333333333,0.3471666666666667,2018-08-17 22:29:23.571428608+00:00,56.0
2018-08-17 23:00:00+00:00,7027.51,1.7484555649152547,7025.007036127118,0.044222222222222225,0.8303333333333334,0.12533333333333332,0.3213888888888889,2018-08-17 23:28:13.220338944+00:00,59.0
2018-08-18 00:00:00+00:00,7021.31,2.0598949078571427,7022.3848267875,0.0,0.9219999999999999,0.078,0.2023,2018-08-18 00:28:36.428571136+00:00,56.0
2018-08-18 01:00:00+00:00,7017.35,1.7191677975862067,7030.606302343104,0.061,0.865142857142857,0.07385714285714286,-0.052400000000000016,2018-08-18 01:28:26.896551680+00:00,58.0
2018-08-18 02:00:00+00:00,7045.62,1.3790304730952383,7034.845044657143,0.0,0.9166000000000001,0.0834,0.22346000000000005,2018-08-18 02:27:30+00:00,42.0
2018-08-18 03:00:00+00:00,7033.79,1.650916689245283,7041.862640679246,0.035199999999999995,0.8488,0.11600000000000002,0.14844,2018-08-18 03:27:03.396226560+00:00,53.0
2018-08-18 04:00:00+00:00,7042.74,0.8210009964285715,7044.155976688097,0.0388,0.8809999999999999,0.0802,0.10182,2018-08-18 04:28:21.428571392+00:00,42.0
2018-08-18 05:00:00+00:00,7058.64,1.1239504655813954,7051.182062951163,0.026600000000000002,0.8119999999999999,0.1614,0.51536,2018-08-18 05:35:04.186046208+00:00,43.0
2018-08-18 06:00:00+00:00,7056.31,1.1786534215384612,7054.938304289744,0.030666666666666665,0.8765,0.09283333333333334,0.12645000000000003,2018-08-18 06:24:21.538461440+00:00,39.0
2018-08-18 07:00:00+00:00,7042.34,1.5510886030612245,7038.763731089796,0.0805,0.8545000000000001,0.065,-0.1272333333333333,2018-08-18 07:29:40.408163328+00:00,49.0
2018-08-18 08:00:00+00:00,7048.12,0.5622087382051283,7037.614780520513,0.025833333333333333,0.8413333333333334,0.133,0.2894666666666667,2018-08-18 08:32:10.769230848+00:00,39.0
2018-08-18 09:00:00+00:00,7046.17,1.9007780245833334,7052.505161739583,0.052750000000000005,0.8102499999999999,0.137,0.25860000000000005,2018-08-18 09:28:12.500000+00:00,48.0
