lag,epochs,batch_size,neurons,layers,split,accuracy,f1-0,f1-1,f1-2,f1-3,f1-4,f1-5,f1-6,f1-7,f1-8,f1-9,diff_acc,max_acc,mean_acc,min_acc,total_f1
14,10000,80,128,3,0.85,,0,0,0,0.04,0.15418526,0.578971198,0,0,0,0,0.166666667,0.5,0.427272727,0.333333333,0.773156458
1,10000,50,64,1,0.85,,0,0,0,0,0.209844787,0.561341768,0,0,0,0,0.058823529,0.441176471,0.414705882,0.382352941,0.771186555
14,10000,5,32,2,0.85,,0,0,0,0,0.212028606,0.556124755,0,0,0,0,0.212121212,0.545454545,0.421212121,0.333333333,0.768153361
1,10000,50,256,2,0.85,,0,0,0,0,0.230132857,0.535479126,0,0,0,0,0.058823529,0.441176471,0.408823529,0.382352941,0.765611983
3,10000,5,16,3,0.85,,0,0,0,0,0.182325581,0.580836227,0,0,0,0,0.147058824,0.514705882,0.438235294,0.367647059,0.763161808
3,10000,5,16,2,0.85,,0,0,0,0.057142857,0.148281131,0.554253804,0,0,0,0,0.132352941,0.470588235,0.408823529,0.338235294,0.759677792
3,10000,80,16,1,0.85,,0,0,0,0,0.195542419,0.56375657,0,0,0,0,0.117647059,0.485294118,0.423529412,0.367647059,0.759298989
1,10000,50,256,1,0.85,,0,0,0,0,0.21076409,0.548343893,0,0,0,0,0.044117647,0.426470588,0.405882353,0.382352941,0.759107983
14,10000,50,128,3,0.85,,0,0,0,0,0.224078731,0.534978894,0,0,0,0,0.196969697,0.484848485,0.409090909,0.287878788,0.759057625
14,10000,50,256,2,0.85,,0,0,0,0,0.250574108,0.505676708,0,0,0,0,0.121212121,0.46969697,0.387878788,0.348484848,0.756250816
14,10000,5,128,3,0.85,,0,0,0,0,0.119452888,0.569409526,0.066666667,0,0,0,0.196969697,0.53030303,0.427272727,0.333333333,0.75552908
14,10000,20,256,1,0.85,,0,0,0,0.05,0.162870254,0.542097676,0,0,0,0,0.181818182,0.515151515,0.412121212,0.333333333,0.754967931
14,10000,80,16,3,0.85,,0,0,0,0,0.17659545,0.578063682,0,0,0,0,0.136363636,0.5,0.436363636,0.363636364,0.754659131
7,10000,20,16,3,0.85,,0,0,0,0.044444444,0.089923747,0.619354402,0,0,0,0,0.074626866,0.492537313,0.450746269,0.417910448,0.753722594
7,10000,80,16,3,0.85,,0,0,0,0,0.15178744,0.600935862,0,0,0,0,0.044776119,0.462686567,0.43880597,0.417910448,0.752723302
14,10000,50,16,3,0.85,,0,0,0,0,0.202858813,0.549024488,0,0,0,0,0.121212121,0.484848485,0.421212121,0.363636364,0.751883301
1,10000,5,256,2,0.85,,0,0,0,0,0.200269705,0.549502246,0,0,0,0,0.147058824,0.485294118,0.405882353,0.338235294,0.749771951
1,10000,50,32,1,0.85,,0,0,0,0,0.181774436,0.567383409,0,0,0,0,0.058823529,0.441176471,0.417647059,0.382352941,0.749157845
3,10000,50,16,2,0.85,,0,0,0,0,0.341982806,0.404503626,0,0,0,0,0.117647059,0.485294118,0.408823529,0.367647059,0.746486432
1,10000,5,64,2,0.85,,0,0,0,0,0.114709677,0.550052595,0.08,0,0,0,0.088235294,0.441176471,0.402941176,0.352941176,0.744762272
14,10000,5,64,1,0.85,,0,0,0,0,0.186923658,0.556176424,0,0,0,0,0.136363636,0.484848485,0.421212121,0.348484848,0.743100083
3,10000,50,16,3,0.85,,0,0,0,0,0.313479082,0.428458597,0,0,0,0,0.117647059,0.485294118,0.423529412,0.367647059,0.741937679
14,10000,5,64,3,0.85,,0,0,0,0,0.205969388,0.534233081,0,0,0,0,0.166666667,0.5,0.403030303,0.333333333,0.740202468
14,10000,50,256,1,0.85,,0,0,0,0,0.209553039,0.530084119,0,0,0,0,0.181818182,0.515151515,0.4,0.333333333,0.739637158
1,10000,50,128,2,0.85,,0,0,0,0,0.164912281,0.570613211,0,0,0,0,0.058823529,0.441176471,0.417647059,0.382352941,0.735525492
14,10000,5,16,1,0.85,,0,0,0,0,0.182250712,0.552914877,0,0,0,0,0.181818182,0.5,0.421212121,0.318181818,0.73516559
1,10000,20,16,1,0.85,,0,0,0,0,0.149690539,0.577262183,0,0,0,0,0.117647059,0.5,0.423529412,0.382352941,0.726952722
14,10000,5,16,3,0.85,,0,0,0,0,0.158851675,0.567970204,0,0,0,0,0.196969697,0.560606061,0.442424242,0.363636364,0.726821879
14,10000,5,32,3,0.85,,0,0,0,0,0.178938776,0.545714483,0,0,0,0,0.166666667,0.515151515,0.421212121,0.348484848,0.724653259
1,10000,80,64,1,0.85,,0,0,0,0,0.171277977,0.549944203,0,0,0,0,0.073529412,0.441176471,0.4,0.367647059,0.72122218
14,10000,5,32,1,0.85,,0,0,0,0,0.190068493,0.529842126,0,0,0,0,0.166666667,0.5,0.421212121,0.333333333,0.71991062
14,10000,50,16,2,0.85,,0,0,0,0,0.131443043,0.587425646,0,0,0,0,0.196969697,0.53030303,0.439393939,0.333333333,0.718868689
1,10000,50,128,3,0.85,,0,0,0,0,0.149359137,0.569069372,0,0,0,0,0.073529412,0.455882353,0.411764706,0.382352941,0.718428509
1,10000,5,256,3,0.85,,0,0,0,0,0.156921907,0.558706672,0,0,0,0,0.147058824,0.5,0.408823529,0.352941176,0.715628578
14,10000,5,256,3,0.85,,0,0,0,0,0.192867804,0.517904168,0,0,0,0,0.166666667,0.484848485,0.418181818,0.318181818,0.710771971
1,10000,80,128,1,0.85,,0,0,0,0,0.172469636,0.53781185,0,0,0,0,0.073529412,0.441176471,0.394117647,0.367647059,0.710281486
1,10000,5,64,3,0.85,,0,0,0,0,0.062068966,0.576965388,0.066666667,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.70570102
14,10000,5,256,1,0.85,,0,0,0,0,0.131247166,0.571312576,0,0,0,0,0.151515152,0.515151515,0.427272727,0.363636364,0.702559742
1,10000,80,32,1,0.85,,0,0,0,0,0.135655609,0.566187508,0,0,0,0,0.058823529,0.441176471,0.405882353,0.382352941,0.701843116
14,10000,5,256,2,0.85,,0,0,0,0,0.136385918,0.556170265,0,0,0,0,0.181818182,0.53030303,0.415151515,0.348484848,0.692556183
1,10000,80,128,2,0.85,,0,0,0,0,0.115834942,0.573310032,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.689144973
1,10000,50,64,2,0.85,,0,0,0,0,0.101282051,0.586923752,0,0,0,0,0.088235294,0.470588235,0.420588235,0.382352941,0.688205804
1,10000,80,256,3,0.85,,0,0,0,0,0.116951567,0.570559073,0,0,0,0,0.073529412,0.455882353,0.411764706,0.382352941,0.68751064
1,10000,5,128,3,0.85,,0,0,0,0,0.125349544,0.559078282,0,0,0,0,0.102941176,0.455882353,0.411764706,0.352941176,0.684427826
1,10000,80,16,1,0.85,,0,0,0,0,0.104124408,0.579864352,0,0,0,0,0.058823529,0.441176471,0.420588235,0.382352941,0.683988761
1,10000,50,16,1,0.85,,0,0,0,0,0.096163683,0.586401434,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.682565117
1,10000,20,64,2,0.85,,0,0,0,0,0.109127789,0.567520842,0,0,0,0,0.058823529,0.441176471,0.411764706,0.382352941,0.676648631
1,10000,50,32,2,0.85,,0,0,0,0,0.083793103,0.591890787,0,0,0,0,0.088235294,0.470588235,0.423529412,0.382352941,0.67568389
1,10000,5,16,1,0.85,,0,0,0,0,0.088528139,0.576170095,0,0,0,0,0.058823529,0.441176471,0.414705882,0.382352941,0.664698233
1,10000,5,32,2,0.85,,0,0,0,0,0.091698595,0.571384867,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.663083462
1,10000,50,64,3,0.85,,0,0,0,0,0.072064777,0.590868927,0,0,0,0,0.088235294,0.470588235,0.420588235,0.382352941,0.662933704
3,10000,80,16,3,0.85,,0,0,0,0,0.075675676,0.582330316,0,0,0,0,0.102941176,0.470588235,0.423529412,0.367647059,0.658005992
1,10000,80,64,2,0.85,,0,0,0,0,0.074972191,0.569609949,0,0,0,0,0.073529412,0.455882353,0.411764706,0.382352941,0.64458214
1,10000,80,32,2,0.85,,0,0,0,0,0.064285714,0.577316696,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.641602411
1,10000,20,32,2,0.85,,0,0,0,0,0.061538462,0.578551047,0,0,0,0,0.058823529,0.441176471,0.417647059,0.382352941,0.640089509
1,10000,80,128,3,0.85,,0,0,0,0,0.062068966,0.576965388,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.639034354
1,10000,20,64,3,0.85,,0,0,0,0,0.062068966,0.571970776,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.634039742
1,10000,5,32,3,0.85,,0,0,0,0,0.064285714,0.569346813,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.633632528
1,10000,5,16,3,0.85,,0,0,0,0,0.058181818,0.569449382,0,0,0,0,0.088235294,0.455882353,0.411764706,0.367647059,0.6276312
1,10000,5,16,2,0.85,,0,0,0,0,0.048,0.578823313,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.626823313
1,10000,80,64,3,0.85,,0,0,0,0,0.041666667,0.578710173,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.62037684
1,10000,80,32,3,0.85,,0,0,0,0,0.019047619,0.585351297,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.604398916
1,10000,20,16,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,10000,50,16,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,10000,80,16,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,10000,50,32,3,0.85,,0,0,0,0,0,0.603006469,0,0,0,0,0.088235294,0.470588235,0.432352941,0.382352941,0.603006469
1,10000,50,16,2,0.85,,0,0,0,0,0,0.601465284,0,0,0,0,0.088235294,0.470588235,0.429411765,0.382352941,0.601465284
1,10000,20,32,3,0.85,,0,0,0,0,0.01,0.58736602,0,0,0,0,0.073529412,0.455882353,0.414705882,0.382352941,0.59736602
1,10000,20,16,2,0.85,,0,0,0,0,0,0.594155406,0,0,0,0,0.073529412,0.455882353,0.420588235,0.382352941,0.594155406
1,10000,80,16,2,0.85,,0,0,0,0,0,0.591135502,0,0,0,0,0.073529412,0.455882353,0.417647059,0.382352941,0.591135502
